ax,ay,az,gx,gy,gz,mx,my,mz
-0.012,0.111,0.996,4.48,-3.36,1.12,0.313,-0.319,-1.326
-0.012,0.1,0.999,4.76,-3.64,1.89,0.316,-0.321,-1.326
-0.014,0.103,0.995,4.41,-3.29,2.03,0.316,-0.321,-1.325
-0.014,0.105,0.99,5.88,-3.5,1.96,0.312,-0.317,-1.324
-0.006,0.083,0.992,8.33,-4.2,3.36,0.31,-0.319,-1.322
-0.001,0.072,0.987,8.4,-4.48,4.9,0.311,-0.315,-1.326
0,0.071,0.988,8.05,-4.48,5.6,0.311,-0.315,-1.326
0,0.077,0.99,8.96,-5.04,7.63,0.309,-0.315,-1.319
-0.022,0.069,1.004,11.34,-6.23,8.26,0.31,-0.317,-1.329
-0.032,0.054,1.002,8.4,-5.95,8.47,0.31,-0.315,-1.325
-0.027,0.07,1.004,2.1,-3.99,8.05,0.309,-0.312,-1.329
-0.018,0.116,0.998,-2.17,-2.52,6.93,0.304,-0.312,-1.327
-0.019,0.155,0.991,0.07,-2.59,6.16,0.305,-0.314,-1.327
-0.019,0.133,0.999,10.08,-4.55,6.16,0.304,-0.313,-1.335
-0.016,0.087,0.996,7.84,-3.71,5.74,0.301,-0.312,-1.328
-0.01,0.079,0.992,1.75,-2.45,4.62,0.301,-0.315,-1.33
-0.011,0.061,0.971,-5.46,-3.15,4.34,0.302,-0.311,-1.33
-0.048,-0.078,0.968,-35.28,-10.01,3.29,0.304,-0.322,-1.33
-0.104,-0.441,0.721,-130.27,-24.57,5.46,0.301,-0.333,-1.327
0.053,-1.424,-0.12,-463.12,-39.55,7.84,0.298,-0.398,-1.287
0.915,-3.998,-0.417,-969.64,-8.89,48.72,0.298,-0.461,-1.238
0.255,-3.089,-3.998,-1802.71,-98.98,-18.97,0.291,-0.541,-1.12
-0.697,2.184,-3.998,-2000,-268.45,-223.86,0.291,-0.543,-0.75
-0.773,3.997,-3.998,-1538.6,-48.93,-360.99,0.317,-0.442,-0.642
2.706,3.997,-3.279,-767.69,409.92,-190.89,0.284,-0.335,-0.587
-0.255,0.343,-1.006,732.13,-33.32,-118.72,0.302,-0.402,-0.624
-0.488,-2.496,-2.031,780.64,-15.47,16.66,0.322,-0.507,-0.725
-0.475,-0.647,-0.268,450.59,-89.25,148.82,0.312,-0.529,-0.758
-0.02,1.051,-0.544,295.68,-62.51,3.36,0.309,-0.54,-0.786
0.179,2.455,0.844,325.64,-70.63,21.28,0.315,-0.565,-0.848
0.182,3.103,-0.688,959.91,-38.01,30.66,0.313,-0.579,-0.92
0.075,0.862,-1.563,1258.18,-128.45,76.929,0.308,-0.548,-1.134
0.052,-0.595,-1.453,1262.52,-136.71,152.04,0.298,-0.487,-1.234
-0.067,-2.103,-0.255,1143.31,-62.51,208.11,0.286,-0.297,-1.346
0.307,-2.876,0.383,672.63,37.31,89.179,0.276,-0.26,-1.357
-0.044,-1.836,1.127,98.91,-62.51,7.63,0.269,-0.245,-1.357
-0.406,0.159,1.368,-147.77,-46.06,-0.63,0.256,-0.261,-1.355
-0.437,0.671,1.187,-101.64,-34.3,-6.79,0.25,-0.273,-1.351
-0.442,0.63,0.962,8.89,-33.18,12.81,0.246,-0.275,-1.357
-0.241,-0.003,0.968,109.06,-22.47,31.57,0.247,-0.269,-1.361
-0.145,-0.334,1.111,92.82,-21.63,38.64,0.239,-0.251,-1.355
-0.234,-0.149,1.172,1.47,-13.44,19.74,0.239,-0.253,-1.36
-0.328,0.145,1.083,-10.01,-8.68,1.89,0.236,-0.252,-1.35
-0.25,0.086,1.038,4.2,-3.64,4.83,0.236,-0.25,-1.359
-0.173,0.044,1.014,7.35,1.54,8.19,0.237,-0.251,-1.354
-0.174,0.041,1.013,0.98,1.75,0.84,0.236,-0.249,-1.365
-0.192,0.059,1,0.07,3.85,-0.98,0.238,-0.25,-1.363
-0.164,0.008,0.983,5.18,5.95,-0.84,0.235,-0.25,-1.354
-0.146,-0.046,0.976,1.4,5.53,-2.73,0.237,-0.253,-1.357
-0.14,-0.045,0.971,-6.93,6.02,-4.48,0.24,-0.246,-1.364
-0.151,-0.011,0.941,-11.9,6.16,-5.04,0.24,-0.249,-1.357
-0.158,0.012,0.939,-7.49,5.81,-4.97,0.239,-0.251,-1.353
-0.167,-0.004,0.948,-2.17,5.04,-5.25,0.243,-0.25,-1.359
-0.17,-0.052,0.977,-1.05,4.41,-5.67,0.242,-0.254,-1.359
-0.159,-0.06,0.977,-5.25,6.58,-6.86,0.241,-0.254,-1.359
-0.147,-0.057,0.969,-7.35,6.37,-7,0.245,-0.255,-1.358
-0.142,-0.066,0.961,-7.63,5.46,-6.58,0.247,-0.252,-1.357
-0.133,-0.083,0.951,-7.42,4.9,-5.11,0.247,-0.262,-1.35
-0.131,-0.072,0.951,-8.47,4.34,-3.78,0.249,-0.258,-1.35
-0.128,-0.058,0.961,-9.03,2.94,-2.52,0.252,-0.26,-1.351
-0.126,-0.049,0.958,-7.07,1.68,-1.96,0.252,-0.261,-1.351
-0.129,-0.054,0.966,-4.48,-0.77,-1.61,0.252,-0.26,-1.355
-0.131,-0.068,0.97,-3.29,-2.17,-0.7,0.255,-0.263,-1.353
-0.135,-0.057,0.977,-2.94,-3.01,1.19,0.255,-0.262,-1.357
-0.147,-0.055,0.987,-0.84,-4.62,1.82,0.253,-0.263,-1.35
-0.142,-0.068,0.985,0,-5.46,3.36,0.253,-0.26,-1.357
-0.14,-0.07,0.982,-2.59,-5.04,3.43,0.257,-0.262,-1.355
-0.141,-0.065,0.996,-4.62,-5.39,3.43,0.257,-0.267,-1.353
-0.143,-0.051,1.007,-6.02,-3.99,4.41,0.252,-0.261,-1.354
-0.142,-0.033,0.997,-3.08,-3.85,5.88,0.253,-0.26,-1.354
-0.134,-0.051,0.996,0.42,-4.34,7.14,0.257,-0.265,-1.349
-0.127,-0.066,0.994,0.21,-4.06,7.91,0.25,-0.262,-1.356
-0.135,-0.043,0.997,-3.64,-3.5,7.56,0.246,-0.265,-1.352
-0.147,-0.01,0.997,-4.9,-3.08,6.58,0.248,-0.266,-1.349
-0.153,0.006,0.999,-2.24,-2.73,6.23,0.249,-0.272,-1.349
-0.151,-0.001,0.988,1.54,-3.22,6.16,0.248,-0.271,-1.351
-0.157,-0.004,0.997,1.05,-3.22,4.69,0.249,-0.269,-1.354
-0.159,-0.007,1.005,-0.91,-2.87,3.57,0.248,-0.267,-1.354
-0.152,0.003,1.013,-2.59,-1.89,2.87,0.25,-0.269,-1.353
-0.145,0.012,0.999,-2.03,-0.84,1.75,0.248,-0.272,-1.35
-0.136,-0.014,1.002,1.26,-2.03,2.52,0.245,-0.269,-1.345
-0.134,-0.036,1.008,-2.17,-1.96,2.31,0.25,-0.272,-1.344
-0.142,-0.015,1.003,-5.53,-1.33,1.75,0.25,-0.268,-1.354
-0.138,-0.015,0.991,-5.67,-0.49,1.61,0.249,-0.27,-1.354
-0.124,-0.027,0.996,-4.9,-0.84,2.45,0.247,-0.273,-1.355
-0.126,-0.008,1,-6.44,-1.26,1.68,0.25,-0.275,-1.354
-0.149,0.013,0.995,-4.9,-1.54,1.47,0.246,-0.277,-1.355
-0.149,0.017,0.994,0.35,-0.91,2.03,0.245,-0.277,-1.356
-0.139,-0.006,0.985,3.15,-1.12,1.96,0.246,-0.274,-1.359
-0.136,-0.02,0.99,1.75,-1.75,0.98,0.252,-0.275,-1.355
-0.142,-0.005,0.984,-1.26,-1.61,0.21,0.248,-0.276,-1.355
-0.145,-0.003,0.983,-1.19,-2.31,-0.49,0.246,-0.275,-1.358
-0.137,-0.015,0.992,-0.56,-2.73,0.49,0.243,-0.276,-1.351
-0.148,-0.012,1,-2.45,-2.66,0.14,0.248,-0.273,-1.352
-0.158,0.001,0.983,-3.78,-1.82,0.14,0.246,-0.275,-1.349
-0.147,0.005,0.973,-3.08,-0.35,0.21,0.247,-0.273,-1.35
-0.134,-0.003,0.979,-1.96,-1.68,0.14,0.246,-0.28,-1.349
-0.151,-0.001,0.989,-2.73,-2.94,-0.14,0.25,-0.275,-1.355
-0.152,0.006,0.992,-3.22,-1.96,-0.21,0.245,-0.276,-1.353
-0.14,0.013,0.989,-1.4,-0.91,-0.56,0.254,-0.278,-1.354
-0.129,0.004,0.986,0.63,-1.82,-0.91,0.252,-0.277,-1.354
-0.133,-0.012,0.99,1.12,-3.29,-0.35,0.25,-0.275,-1.358
-0.145,-0.012,1,-0.14,-3.22,-0.42,0.246,-0.278,-1.356
-0.149,-0.004,0.996,-1.4,-2.66,-0.7,0.247,-0.275,-1.352
-0.145,-0.002,0.997,-0.49,-2.38,-0.56,0.246,-0.276,-1.353
-0.144,-0.007,0.998,0.21,-2.52,-0.49,0.244,-0.277,-1.352
-0.148,-0.005,0.999,0.49,-3.01,-0.14,0.25,-0.277,-1.353
-0.151,-0.004,0.997,1.54,-2.73,-0.14,0.252,-0.279,-1.355
-0.146,-0.015,0.999,1.54,-2.45,-0.07,0.244,-0.279,-1.353
-0.151,-0.013,0.999,0.7,-2.66,-0.28,0.246,-0.273,-1.357
-0.157,-0.01,0.996,0.42,-2.8,0.07,0.244,-0.278,-1.359
-0.155,-0.007,1,1.19,-2.45,0.77,0.243,-0.277,-1.358
