Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometernergy_x,Accelerometernergy_y,Accelerometernergy_z,Accelerometerntropy_x,Accelerometerntropy_y,Accelerometerntropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscopenergy_x,Gyroscopenergy_y,Gyroscopenergy_z,Gyroscopentropy_x,Gyroscopentropy_y,Gyroscopentropy_z,class
-1.025666667,0.134774194,0.231842294,-0.219683393,0.228634422,0.173597759,0.279902742,0.227378308,-1.742184094,-0.407474864,1.586447512,-0.187737149,3.602896539,-0.229099346,3.164294348,2.179363847,0.294001836,-0.5572056,0.544067321,0.196880209,1.301461043,0.821029617,0,0.089605735,0.071684588,0.053763441,299.2327945,8.929471,28.6824065,308.090161,13.475774,36.854894,2954.853186,-14.15969082,-42.4642711,-76.30608961,11.7738853,22.54910753,-13.99436559,45.14800836,13.25074656,13.08990661,23.82955384,-0.108824228,0.207314258,-0.601663184,-0.167724385,-0.988990999,1.374033479,0.627320594,0.337454358,-0.357763808,0.009229662,1.700753044,-0.107410256,-0.180765745,0.507073758,0.021505376,0.086021505,0.035842294,0.047789725,1908251.578,72913.32543,169522.7876,2193208.39,87663.65802,189666.4056,279.0354964,279.8907857,279.4110147,gravel
-0.619791667,-0.8163,0.157872222,-0.426073148,0.192658833,0.197780866,0.189879363,0.193439688,-0.510531313,-1.601771928,0.270497075,-0.613935389,0.643300778,4.376805619,1.747796075,2.255967491,0.14453801,-0.046123129,1.098470838,-0.107164743,1.061204245,0.826087972,0,0,0.122222222,0.040740741,147.8576245,245.102183,15.3371475,151.653289,253.966666,21.952012,-262.0400571,-862.2571442,-23.37752213,-33.378025,-47.28357778,18.95134444,-20.57008611,50.20162922,46.01471714,21.23872618,39.15169085,0.53894113,-0.10717525,0.416215684,0.282660521,-0.143863983,-0.495221377,0.784787877,0.048567506,0.000325109,-0.24793502,1.148118103,-0.410417726,0.953069654,-0.257799117,0.094444444,0.044444444,0.066666667,0.068518519,1056047.246,1081877.654,200660.6279,1308346.607,1567112.732,291685.3005,360.0990836,360.0827189,360.4448635,gravel
-0.635808333,-0.800275,0.166813889,-0.423089815,0.17388743,0.181258163,0.17817074,0.177772111,0.047876067,-1.404100659,0.511724387,-0.281500068,-0.219968777,4.634576566,0.32513649,1.57991476,0.238471197,0.10602636,1.32755962,-0.029134409,1.223670047,1.076246104,0,0,0.1,0.033333333,148.349437,237.1112885,14.9796025,156.416067,242.386055,21.445807,-276.5924761,-741.9101519,-22.80429745,-38.91245556,-48.77048889,18.14285556,-23.18002963,44.09586785,47.46172624,18.87248398,36.81002603,0.234012997,-0.132408461,-0.119233589,-0.005876351,-0.564914269,-0.681648947,-0.877193506,-0.707918907,-0.023174483,-0.341859722,0.992779107,-0.331818763,1.091484776,-0.324661776,0.091666667,0.05,0.063888889,0.068518519,848967.4035,1239953.474,166936.6471,1245104.913,1667223.376,246720.1893,360.1041177,360.0777508,360.526059,gravel
-0.545038889,-0.837888889,0.201761111,-0.393722222,0.23469487,0.222619316,0.188171475,0.215161887,-0.64151518,-0.464232791,0.456507466,-0.216413502,0.770070885,1.129185007,0.470210824,0.789822238,0.246651125,0.199983351,1.520879656,0.019311315,1.320591264,1.112676677,0,0,0.111111111,0.037037037,116.3276255,260.892823,20.495171,126.773666,270.582174,27.401778,-195.6833904,-1089.37543,-29.65932897,-28.98126667,-55.56885,19.07916667,-21.82365,55.86255855,46.47263247,20.84325847,41.05948316,0.500225742,-0.433484921,0.004499402,0.023746741,-0.36680743,0.355177226,0.573584707,0.187318167,0.00931937,-0.208774215,1.265094329,-0.432363426,0.925032923,-0.265772218,0.075,0.058333333,0.072222222,0.068518519,829777.8804,1530782.189,206454.3048,1425794.135,1889136.957,287444.1688,360.0909197,360.0686158,360.4514356,gravel
-0.5175,-0.849613889,0.286472222,-0.360213889,0.22162917,0.238842715,0.242798589,0.234423491,-0.987146966,-0.163771246,-0.077193756,-0.409370656,2.164422029,-0.200739968,0.306620273,0.756767445,0.243326731,-0.102121407,1.087566148,0.136689907,1.390471285,1.078445225,0,0,0.088888889,0.02962963,109.3443485,274.010428,41.983506,114.093266,280.400257,50.766296,-167.0290809,-1268.14596,-59.10050012,-29.829825,-56.95743333,20.02783889,-22.25313981,53.03623121,40.80808548,27.44601046,40.43010905,0.838398595,-0.142958369,0.462891234,0.386110486,0.424019856,0.487309589,-0.401249187,0.170026753,0.188554947,0.101292431,1.57088052,-0.533536787,0.894503474,0.273201451,0.063888889,0.025,0.111111111,0.066666667,821827.6564,1609719.774,257060.5971,1332957.701,1767401.659,415583.2155,360.0972537,360.0733429,360.3121213,gravel
-0.513744444,-0.825344444,0.309052778,-0.34334537,0.241130408,0.262646516,0.202592763,0.235456562,-1.537810215,0.12170336,0.600807009,-0.271766615,3.731459377,1.133213947,0.359010797,1.74122804,0.210345307,0.109154556,1.352652012,0.174979728,1.48144859,1.167396054,0,0.005555556,0.027777778,0.011111111,102.9775065,257.421331,43.1526755,115.947802,270.063592,49.160681,-171.0339389,-1081.018191,-56.93567087,-32.69782222,-54.36520278,21.3551,-21.90264167,53.24906278,35.40415619,29.18873662,39.28065186,0.699819509,-0.177619075,0.473296945,0.33183246,0.101636929,-0.194232534,0.088523287,-0.001357439,0.224648081,0.25953744,1.750941118,-0.450968269,0.870740691,0.688448632,0.061111111,0.025,0.080555556,0.055555556,1086040.712,1343236.73,357666.4095,1405659.695,1515250.638,470888.1509,360.0922223,360.0855507,360.2754352,gravel
-0.525530556,-0.643105556,0.216861111,-0.317258333,0.24463719,0.580592777,0.311962476,0.379064147,-1.392691339,1.528369422,-0.372130925,-0.078817614,3.652452058,2.11545486,0.051329224,1.939745381,-0.017384345,0.10224384,0.702889492,-0.546320254,1.070817441,0.052195726,0.011111111,0.002777778,0.061111111,0.025,108.7591125,204.022635,32.726165,120.970699,270.242182,51.965758,-182.1929423,-1083.885367,-60.73244571,-11.98483056,-20.41371111,8.454125,-7.981472222,60.26747642,64.02102279,38.76861478,54.35237133,0.754200567,0.774157219,-0.189971501,0.446128762,0.66948875,-0.02996826,0.191196097,0.276905529,0.441593928,-0.032977863,1.605454613,-0.704715117,1.164879176,-0.153359645,0.088888889,0.066666667,0.094444444,0.083333333,636896.4267,733891.3925,283401.7946,1359289.756,1625547.946,566811.9797,360.0953692,360.0797446,360.2287926,gravel
-0.692194444,0.679194444,-0.333813889,-0.11560463,0.236052351,0.307428485,0.2153584,0.252946412,0.123411895,2.326836015,3.080442346,1.843563419,1.445447218,7.260761675,16.44693188,8.384380257,0.233280067,-0.089949031,1.140154576,0.421636326,1.792070164,1.279910374,0.022222222,0,0.055555556,0.025925926,182.7599215,179.3543475,47.780861,192.54739,200.094252,56.811943,-413.9503135,-450.477432,-67.45747073,-46.99258333,39.4745,-17.46539167,-8.327825,74.87683834,73.39700539,29.70692762,59.32692379,-0.063937891,-0.279812958,0.022688601,-0.107020749,-0.218080622,-0.307182027,3.044957339,0.83989823,-0.870496478,0.677541645,0.524427735,-0.694321267,-0.209165915,0.496873935,0.066666667,0.061111111,0.102777778,0.076851852,1698748.294,1559463.63,280546.5553,2813343.771,2500328.358,427514.9238,360.0460721,360.0518407,360.3034028,gravel
-0.745466667,0.660463889,-0.273380556,-0.119461111,0.203389334,0.222253181,0.161404382,0.195682299,-0.178396602,2.480989167,1.313667169,1.205419911,0.102303194,9.831330118,5.165224737,5.032952683,0.087820907,-0.015840926,1.126065137,0.284056226,1.461363331,1.130990936,0,0,0.05,0.016666667,208.935353,167.133193,31.6657135,214.951598,174.819249,36.283789,-533.4948487,-339.8567578,-40.35066393,-53.93736944,43.28112778,-15.51283056,-8.723024074,62.10571403,48.14049353,19.84254762,43.36291839,0.25978512,-0.4878548,0.248138259,0.006689526,0.062959971,-0.139614147,3.292310708,1.07188551,-0.846097609,0.636529059,0.784184206,-0.602477153,-0.37731972,0.70039317,0.038888889,0.066666667,0.122222222,0.075925926,1876096.199,1020759.614,177804.0178,2435889.434,1508674.73,228374.8588,360.0532122,360.0859237,360.568384,gravel
-0.994711111,0.270536111,0.124102778,-0.200024074,0.303998931,0.200464042,0.26797317,0.257478714,-1.735117988,0.392091395,1.543660985,0.066878131,3.641137651,-0.172546621,4.974045606,2.814212212,0.017690342,-0.514637915,0.658835256,0.289000154,1.100231432,0.658143466,0,0.055555556,0.094444444,0.05,374.560738,32.887361,20.7621945,389.471596,40.815223,31.396003,4757.454417,-46.03440182,-34.39568959,-3.782366667,-0.825552778,-1.981863889,-2.196594444,75.41832359,25.50704602,16.73551937,39.22029633,-0.32704076,-0.995823968,0.033202855,-0.429887291,0.445875177,2.301944974,-0.27682051,0.823666547,-0.771630554,-0.501874726,1.206956035,0.296949827,-0.706736812,-0.345247729,0.022222222,0.077777778,0.094444444,0.064814815,1273040.481,122870.031,61547.52542,2052802.739,234464.7363,102241.9415,360.0631443,360.5535984,361.2720606,snow
-0.5497,0.833975,-0.169233333,0.038347222,0.295619207,0.427514635,0.233525733,0.318886525,0.175003961,1.661145869,-0.905184202,0.310321876,0.138385626,7.657921653,2.654321685,3.483542988,-0.331422097,0.189510281,0.621496745,-0.267302961,0.837657778,0.549639669,0.038888889,0.011111111,0.136111111,0.062037037,129.4211355,282.9212175,20.592347,140.24189,316.181903,29.942708,-229.7393275,-2597.682074,-32.65910235,-23.40862222,36.87539167,-15.00268889,-0.511973148,71.3858338,60.21384149,39.74500007,57.11489179,-0.021063174,-0.015322943,-0.352235817,-0.129540645,0.460018833,-0.72960574,0.029378788,-0.080069373,0.003352135,-0.180081021,1.128083352,-0.594671889,0.644628765,-0.156136384,0.097222222,0.108333333,0.097222222,0.100925926,1047775.82,986891.1685,355407.538,2031804.31,1794780.438,649708.4536,360.063797,360.0722239,360.1995847,snow
-0.547138889,0.834222222,-0.136977778,0.050035185,0.257746554,0.434300518,0.249147969,0.31373168,-0.3536396,2.562314179,-1.069678031,0.379665516,2.009499067,14.65572568,4.331843649,6.9990228,-0.449639886,0.157919345,0.324522545,-0.146446224,0.898604204,0.721155942,0.027777778,0.005555556,0.166666667,0.066666667,119.5293735,284.8312975,15.197245,131.68593,318.435716,29.101544,-207.6391297,-2758.061651,-31.66093903,-19.37715278,41.03689167,-12.49338056,3.055452778,71.90017415,59.90482265,37.08527321,56.29675667,0.174479864,0.082816934,-0.306848432,-0.016517211,0.087894623,-0.797838528,-0.67865037,-0.462864758,0.095670058,-0.106027714,1.309119915,-0.575815013,0.80696051,-0.089387638,0.111111111,0.066666667,0.119444444,0.099074074,1220944.438,1174429.594,227443.5598,1996239.274,1898141.132,551304.7367,360.0649338,360.0682903,360.2352323,snow
-0.555947222,0.830805556,-0.110691667,0.054722222,0.286766339,0.429727092,0.217602778,0.311365403,0.197869689,0.907825774,-0.506618576,0.199692296,1.509368261,4.09779567,3.431105725,3.012756552,-0.393011247,0.290932046,0.581909162,-0.189679638,0.885615025,0.70502957,0.033333333,0.016666667,0.191666667,0.080555556,126.3127365,290.9682015,13.734868,140.872409,314.965168,21.457301,-231.4362468,-2517.772476,-22.81729419,-27.45648056,41.98168056,-11.4693,1.018633333,78.24755521,60.41747423,34.43062439,57.69855128,-0.092997191,0.041604992,-0.012062177,-0.021151459,0.503828816,-0.689136478,-0.815444861,-0.333584174,0.052704833,-0.072496635,1.368071502,-0.525913115,0.804768588,-0.052278646,0.094444444,0.072222222,0.116666667,0.094444444,1735857.661,1617223.093,175091.1481,2475553.76,1948583.77,474124.5859,360.0523595,360.0665221,360.2735536,snow
-0.591052778,0.849405556,-0.149419444,0.036311111,0.288281768,0.38026117,0.213744809,0.294095916,-0.359877386,0.990702334,-0.602762458,0.009354163,1.349984264,2.255099775,1.844549222,1.81654442,-0.357873587,0.084986785,0.579272999,-0.261069578,0.752443203,0.472534023,0.016666667,0.005555556,0.158333333,0.060185185,140.458796,289.1925355,15.1206715,155.681915,311.791808,24.484685,-274.3050837,-2328.339774,-26.27148808,-20.75764444,40.7949,-12.92926944,2.369328704,69.14686908,58.14580864,29.63070571,52.30779448,-0.036523813,0.22742628,-0.259033098,-0.02271021,0.051189332,-0.644121204,-0.593625117,-0.395518997,-0.039909948,0.015575498,1.286381629,-0.543883562,0.750758224,-0.017527921,0.086111111,0.072222222,0.102777778,0.087037037,1190745.194,1076180.352,155633.9022,1876380.95,1816257.214,376252.1026,360.0690824,360.0713697,360.3447798,snow
-0.757569444,0.578808333,0.185255556,0.002164815,0.304840652,0.350305873,0.333414392,0.329520306,0.016202034,1.299608154,-0.559847831,0.251987452,0.2589357,2.636954973,-0.229021118,0.888956518,0.09873965,-0.522904479,0.500988404,-0.528463906,0.619713739,-0.033722232,0.011111111,0.011111111,0.063888889,0.028703704,222.690402,136.150693,25.6000955,240.062143,164.783985,52.37452,-720.5595768,-303.8799588,-61.2915003,-28.97710278,22.99144722,2.764472222,-1.073727778,67.99956329,60.15079471,46.27317731,58.14117844,-0.098675229,1.394543989,0.437598651,0.57782247,0.697859929,2.135156493,1.118171747,1.317062723,-0.410529649,-0.38385995,0.439335077,0.334430074,0.820590522,0.692918584,0.088888889,0.094444444,0.097222222,0.093518519,1065272.076,803661.0877,362040.1166,1966900.714,1492820.91,773585.7281,360.0659025,360.0868364,360.1676095,snow
-0.881705556,0.427191667,0.352216667,-0.034099074,0.206681497,0.204617745,0.17818451,0.196494584,-0.600741013,0.64508482,-0.214766301,-0.056807498,0.254494399,0.434269833,0.156545149,0.281769794,-0.178149044,-0.093718835,0.781343654,-0.349003478,0.537473441,0.444807459,0,0,0.038888889,0.012962963,288.151756,73.4465565,52.087272,295.243894,80.770011,56.090268,-1641.355671,-104.1335283,-66.44241482,-37.13057778,23.22041944,12.98057778,-0.309860185,72.46175443,47.22449891,47.05999834,55.5820839,-0.293333135,1.444505054,0.448030524,0.533067481,-0.265143493,2.585533061,-0.103071849,0.739105906,-0.72920706,-0.764126257,0.037161904,0.696093943,0.488341817,0.441918601,0.069444444,0.077777778,0.061111111,0.069444444,1522275.758,783203.9294,405005.2813,2386578.838,996962.8236,857929.9836,360.0543119,360.1300418,360.1511247,snow
-0.867430556,0.416597222,0.366519444,-0.02810463,0.196350609,0.221401976,0.186146566,0.201299717,-0.761595692,1.178353015,-0.192236397,0.074840309,0.53702232,2.267479165,0.710025781,1.171509089,-0.36413236,-0.213772695,0.377238147,-0.318454313,0.450200277,0.365950603,0,0.016666667,0.033333333,0.016666667,276.8165725,73.354844,55.042856,284.756159,80.125949,60.835337,-1362.40011,-103.065438,-73.20624401,-39.249575,21.88595278,17.42306389,0.019813889,66.88744726,40.52109142,45.84240517,51.08364795,-0.069238962,0.713083676,-0.006924895,0.212306606,0.224206763,0.806939514,-0.133606245,0.299180011,-0.75977834,-0.793397707,-0.005302273,0.698232967,0.424991896,0.412406331,0.052777778,0.069444444,0.058333333,0.060185185,1201298.246,400734.4791,372236.5978,2165205.506,763543.3603,865832.1362,360.0598657,360.169815,360.1497449,snow
-0.884033333,0.420305556,0.351733333,-0.037331481,0.228948403,0.218023141,0.206677529,0.217883024,-1.087426566,0.879500921,-0.187527057,-0.131817567,1.645621699,1.235189052,0.040723089,0.973844613,-0.458326383,-0.222344677,0.381255019,-0.223744802,0.306802354,0.491045718,0,0.011111111,0.044444444,0.018518519,293.1221145,73.267857,50.514972,300.21563,80.708706,59.915498,-1807.790678,-104.0316501,-71.87835139,-38.98736111,21.61864444,14.95913889,-0.803192593,69.90103377,42.83342697,46.60218034,53.11221369,0.067860748,0.270666826,-0.497643837,-0.053038754,-0.600793805,-0.127439114,0.146737414,-0.193831835,-0.795560143,-0.843600983,-0.065694468,0.735172732,0.404494585,0.360059688,0.058333333,0.075,0.069444444,0.067592593,1321618.631,429538.8353,474426.1997,2306220.785,828744.5712,862394.0575,360.0562046,360.1564491,360.1503421,snow
-0.898244444,0.376516667,0.344527778,-0.059066667,0.213805704,0.204708885,0.221060523,0.213191704,-0.560152799,0.04342051,-0.250029647,-0.255587312,2.044422685,-0.079936218,-0.133716503,0.610256654,-0.132175904,-0.178570988,0.690801393,-0.099217011,0.724774722,0.76255511,0,0.013888889,0.063888889,0.025925926,298.5173565,61.2544935,50.389806,306.920146,66.12139,60.324172,-2081.604304,-80.99841087,-72.46731265,-47.00528889,25.77117778,17.38814722,-1.281987963,73.25348683,51.71128978,50.14723772,58.37067144,-0.123886667,0.822077268,0.159324532,0.285838378,-0.569089793,0.459259198,-0.322750375,-0.144193657,-0.741772426,-0.76123643,-0.056165642,0.739821791,0.590602978,0.559204702,0.05,0.069444444,0.055555556,0.058333333,1942710.111,761868.8379,743460.9968,2727205.386,1201755.994,1014153.521,360.0475274,360.1078745,360.1278367,snow
-1.048641667,0.081025,0.006666667,-0.320316667,0.292717852,0.22148853,0.258401292,0.257535891,-1.117724433,0.747199627,-1.275494704,-0.54867317,0.74637511,1.298350204,2.109346269,1.384690527,-0.423882408,0.217259971,0.990048482,0.200530124,0.579444768,1.422762026,0,0.075,0.1,0.058333333,416.3310085,13.3535705,9.8999385,426.719911,20.023999,24.053642,2302.448634,-21.20337794,-25.77587437,-47.531875,6.767844444,0.455205556,-13.436275,89.73645938,24.41797059,32.84601982,49.00014993,-0.455192218,-0.013354015,0.234543744,-0.07800083,-0.317518023,-0.493241502,-0.75958888,-0.523449468,-0.515871082,-0.217309879,1.428611341,0.18508355,-0.322350357,0.364585933,0.077777778,0.086111111,0.072222222,0.078703704,2111506.628,106414.5539,76524.79248,3712288.062,231134.7622,388464.5629,360.0349145,360.5615865,360.3339306,snow
-0.970205556,0.248436111,0.117455556,-0.201437963,0.300775501,0.24208953,0.245210235,0.262691755,-2.340535781,0.355749981,1.515011608,-0.156591397,8.046907166,0.095571373,5.706127205,4.616201915,0.040252889,-0.427291083,0.783215132,0.192567445,1.147413707,0.621679607,0,0.063888889,0.105555556,0.056481481,355.879903,32.9304955,15.054588,371.4353,43.318023,26.612592,11693.3275,-49.24337162,-28.73693754,-0.560436111,-2.971713889,0.652577778,-0.959857407,80.14623829,24.36442535,19.13648863,41.21571742,-0.28682038,-0.41604391,0.071557374,-0.210435639,0.416166282,0.253821306,-1.048467125,-0.126159846,-0.793680311,-0.543495864,1.223030298,0.353880124,-0.787904348,-0.383362841,0.047222222,0.063888889,0.055555556,0.055555556,373877.8709,63381.5954,62013.38031,2312544.096,216884.2703,131987.1798,360.0560509,360.5985472,360.9845991,snow
-1.043461111,0.057541667,-0.002575,-0.329498148,0.354771521,0.224214229,0.311902905,0.296962885,-1.816433219,1.068121989,-3.335661748,-1.361324326,4.302989982,1.58387214,17.83390821,7.906923445,-0.31070407,0.457675613,1.44077803,0.14603265,0.53721623,1.707337186,0,0.063888889,0.133333333,0.065740741,407.6208435,11.569591,15.570686,437.282612,19.289903,35.024419,2036.961954,-20.38203488,-38.7991947,-62.68250833,4.130283333,-2.635963889,-20.39606296,101.0171996,30.99613426,36.40158621,56.13830669,0.284642392,0.001114862,-0.487563907,-0.067268884,0.952371376,1.709889256,0.409742945,1.024001192,-0.387370019,-0.11295683,1.512308149,0.197547121,-0.016813328,0.55424188,0.05,0.086111111,0.069444444,0.068518519,2796483.64,164615.0815,316313.9832,5088085.729,352015.0485,479528.5623,360.0254731,360.368543,360.2704685,snow
-1.070891667,0.032966667,-0.016455556,-0.351460185,0.317975011,0.219167678,0.347324053,0.294822248,-0.790324267,1.57071584,-2.893550827,-0.704386418,0.219888782,3.676818103,12.12630498,5.341003957,-0.411628868,0.239127101,1.054241546,-0.27034495,-0.019053242,1.23501406,0,0.102777778,0.097222222,0.066666667,432.488596,8.588673,22.5777115,449.250145,17.683658,43.525722,1812.098481,-18.59717489,-49.51195408,-5.945786111,1.272994444,1.085411111,-1.195793519,114.0462217,36.38182365,38.13195472,62.85333335,0.131117962,0.248427091,-0.102264096,0.092426986,-0.200989737,1.983997348,-0.825795691,0.31907064,-0.177492735,-0.265323471,1.550775504,0.368346269,0.480248373,0.33846931,0.066666667,0.113888889,0.088888889,0.089814815,2552447.899,222250.2461,160013.3332,4695081.497,477092.7385,523880.6718,360.0276055,360.2718504,360.2475547,snow
-1.063925,0.002997222,-0.087427778,-0.382785185,0.364884826,0.236232342,0.402909847,0.334675672,-1.109724579,2.147814754,-3.211811256,-0.724573694,1.582164331,9.643589417,16.21770813,9.147820624,-0.474662173,0.39643525,1.232482579,-0.276169449,-0.144127813,1.441165102,0,0.091666667,0.108333333,0.066666667,423.6739455,11.1761715,26.9277115,455.427843,20.093293,61.192786,1718.094199,-21.28109076,-73.72446825,-49.70805556,1.85225,-4.624419444,-17.49340833,105.827624,32.57806715,42.879774,60.4284884,-0.514036166,-0.903405903,-0.469293817,-0.628911962,0.279982217,3.489542968,0.721731576,1.497085587,-0.431155661,-0.171976497,1.396809599,0.416177319,0.079357889,0.632783701,0.058333333,0.127777778,0.077777778,0.087962963,3492921.159,164000.3273,489857.2909,4921335.648,383314.064,669621.6984,360.0263362,360.3384218,360.1936462,snow
-0.950083333,-0.044416667,-0.037388889,-0.343962963,0.255673878,0.129971872,0.142290641,0.175978797,-1.824985589,1.125149889,-0.235376938,-0.311737546,2.785433076,1.367070771,2.515762418,2.222755422,-0.368467063,0.35486671,1.467663947,0.498992317,0.606700396,1.692679798,0,0.083333333,0.055555556,0.046296296,34.008652,0.6052875,0.3679525,34.848989,0.679159,0.779204,-1089.96665,-0.692218059,-0.796442647,-28.98322222,-2.142944444,3.562916667,-9.18775,46.60876009,12.72615509,32.00839475,30.44776998,-0.940120827,0.659472831,-0.810099106,-0.363582367,0.059447405,2.643312575,-0.022312944,0.893482345,-0.46378321,0.454069818,1.814275037,-0.443327417,-0.758032666,1.561039529,0.083333333,0.083333333,0.055555556,0.074074074,98468.85667,3260.687964,19766.17,108446.5328,5995.700434,37340.34156,36.01195456,36.21746059,36.03474126,snow
-0.970661111,0.325527778,0.081911111,-0.187740741,0.288108191,0.204855164,0.249374613,0.247445989,-1.831979125,0.217707168,1.991535739,0.125754594,4.7631048,-0.497686769,7.132059841,3.799159291,-0.055031932,-0.449104826,0.666162639,0.266802488,1.032685078,0.705768973,0,0.030555556,0.130555556,0.053703704,351.6692755,47.340515,12.9292425,369.068156,53.25623,24.802966,14651.77001,-62.50246843,-26.63826602,19.67399167,-8.546977778,-3.491263889,2.54525,93.5408123,29.50362562,19.22730111,47.42391301,-0.237210275,-0.408815969,-0.137812131,-0.261279458,-0.487721968,-0.329367391,-0.671379566,-0.496156309,-0.876733185,-0.666925963,1.156606759,0.480645622,-0.91230748,-0.611014672,0.022222222,0.044444444,0.05,0.038888889,2989379.777,297701.6117,91482.26868,3289301.825,339665.3114,137476.0913,360.0394048,360.3819569,360.9451845,snow
-1.00265,0.283958333,0.158730556,-0.186653704,0.289236456,0.192250389,0.292821081,0.258102642,-1.943386459,0.161261135,1.39689612,-0.128409735,4.987978689,0.261309304,3.604759201,2.951349064,-0.205739788,-0.529149866,0.367050353,0.4037858,0.972403593,0.842299114,0,0.05,0.083333333,0.044444444,373.4616295,36.3053165,23.919677,392.02731,42.333317,39.938247,4406.546525,-47.97479539,-44.92185894,-43.53598611,10.27933333,9.771730556,-7.828307407,68.55532226,22.1369988,19.58680745,36.7597095,-0.476411849,0.063473944,0.012099029,-0.133612959,-0.652992836,0.462193778,-0.606844622,-0.265881227,-0.764327663,-0.374007471,1.205390085,0.136376586,-0.750564923,-0.082547631,0.027777778,0.052777778,0.052777778,0.044444444,1619101.653,149463.6063,94318.34954,2374277.147,214456.1075,172486.7079,360.0545933,360.6053356,360.7529337,snow
-0.828102778,-0.306447222,0.309605556,-0.274981481,0.427593054,0.474621484,0.288822783,0.39701244,-1.73097421,0.200691441,0.82422284,-0.23535331,6.170008504,-0.872866248,1.069553749,2.122232002,0.192304248,-0.116527005,1.222150942,-0.152309851,1.291795514,0.419904014,0,0.047222222,0.105555556,0.050925926,279.5936595,64.1987125,46.9469705,312.692411,114.903163,64.538712,-2379.518178,-168.7705936,-78.63614376,-33.54847778,-13.46520278,13.77333333,-11.08011574,92.4931335,52.84956621,51.36825788,65.57031919,0.832127946,-0.481258823,0.485729886,0.278866336,0.56512162,-0.4954754,0.236017779,0.101888,-0.261796265,-0.152498473,1.080118786,-0.450707349,0.08362256,0.205024294,0.052777778,0.116666667,0.125,0.098148148,2240458.629,522995.9779,477842.6126,3484972.838,1070779.8,1018224.946,360.0371921,360.121074,360.1273253,snow
-0.804508333,-0.462794444,0.389866667,-0.292478704,0.387725003,0.323136911,0.301211819,0.337357911,-2.135013084,-0.066399398,0.385352802,-0.605353227,9.662054138,-0.175861555,0.414493242,3.300228608,0.501213909,-0.106427415,1.534360111,0.066469237,1.593237856,0.834205762,0,0.061111111,0.080555556,0.047222222,268.665461,93.195728,69.4717135,287.123161,114.694618,87.380848,-1418.342774,-168.3210623,-115.3884643,-39.52712778,-22.42542778,22.35141667,-13.20037963,95.80986551,51.3243131,58.60932695,68.58116852,0.952000704,-0.113520416,0.316420114,0.384966801,0.250832831,-0.2682711,-0.684601442,-0.234013237,-0.148866284,-0.122212773,1.181178436,-0.530867397,0.086724588,0.286576236,0.05,0.122222222,0.108333333,0.093518519,2987806.887,637571.9643,1185996.042,3867092.697,1129350.573,1416470.052,360.0335167,360.1147928,360.0915183,snow
-0.834577778,-0.466216667,0.389230556,-0.30385463,0.334805274,0.305930289,0.271928462,0.304221342,-1.107079682,-0.278195174,0.398821854,-0.328817667,2.33850906,0.076585771,0.765075957,1.06005693,0.43154223,-0.199724277,1.355974553,0.177750371,1.639425708,0.852796656,0,0.038888889,0.058333333,0.032407407,275.8064845,94.10825,69.122761,291.10127,111.942476,81.160385,-1521.02161,-162.4594598,-104.7833128,-44.16691111,-20.26298056,19.84727778,-14.8608713,85.98826928,40.4348072,49.67392105,58.69899918,0.743753706,-0.136935514,0.375107966,0.32730872,0.050874911,-0.264787071,-0.545031693,-0.252981285,-0.093275926,-0.099659089,1.316312349,-0.587388839,0.055133222,0.295634581,0.027777778,0.136111111,0.111111111,0.091666667,1992332.775,494317.9644,655401.5361,3364091.457,736402.3253,1030108.632,360.0385286,360.1760768,360.125856,snow
