Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometerorrelation_x_y,Accelerometerorrelation_x_z,Accelerometerorrelation_x_total,Accelerometerorrelation_y_z,Accelerometerorrelation_y_total,Accelerometerorrelation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscopeorrelation_x_y,Gyroscopeorrelation_x_z,Gyroscopeorrelation_x_total,Gyroscopeorrelation_y_z,Gyroscopeorrelation_y_total,Gyroscopeorrelation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,class
-0.971788889,-0.129172222,0.283013889,-0.272649074,0.211181399,0.213319305,0.167251781,0.197250828,-0.432167772,-1.350700348,0.265365865,-0.505834085,0.305632116,1.375016339,0.05271158,0.577786678,-0.170079782,-0.017649986,0.871723115,-0.143785651,0.77745282,0.673518982,0,0.122222222,0.038888889,0.053703704,346.09187,12.268166,33.906331,356.029642,22.388612,38.905207,-32281.89275,-23.87330702,-43.61912689,-38.64531944,-1.256883333,11.01286667,-9.629778704,61.04334205,20.50601252,25.31446884,35.62127447,0.105220667,0.090721788,-0.100449857,0.031830866,0.226173461,0.785344242,0.641297179,0.550938294,0.421251717,-0.817487907,1.375224879,-0.400521995,1.012923432,-0.920821465,0.063888889,0.136111111,0.069444444,0.089814815,1039591.839,72998.87124,129247.627,1879110.116,151947.4699,274358.0033,360.068982,360.8549519,360.4729961,gravel
-0.953575,-0.357561111,0.271183333,-0.346650926,0.242095332,0.185196777,0.207100525,0.211464212,-0.933898579,0.081500597,0.994951458,0.047517825,1.014093289,-0.042070236,1.394905057,0.788976037,0.190745322,-0.560668601,0.76280515,-0.41306882,0.689613428,-0.024277112,0,0.022222222,0.041666667,0.021296296,336.036279,52.052573,31.855062,348.449555,58.373206,41.91517,-10860.34692,-69.67005113,-47.43848111,62.47567222,26.10463333,-24.65445,21.30861852,47.55587456,19.80452153,17.22356389,28.19465333,0.316868813,0.073404144,0.580579047,0.323617335,-0.751870564,-0.642589529,0.894930991,-0.166509701,0.80875262,-0.61033391,1.881942209,-0.471001521,1.778817222,-0.749410127,0.036111111,0.077777778,0.044444444,0.052777778,1665843.137,291195.0355,251908.0332,2219317.497,386521.5437,325617.5009,360.0584058,360.3356108,360.3984535,gravel
-0.924911111,-0.379330556,0.262686111,-0.347185185,0.211147692,0.161885142,0.190931776,0.187988203,-0.561351656,-0.164062579,0.829413724,0.034666496,0.500667306,-0.606545264,0.66714119,0.187087744,0.006318816,-0.378848906,0.743856886,-0.314029298,0.549296029,0.319711694,0,0,0.038888889,0.012962963,314.946704,55.0578365,30.8817625,324.015808,61.235449,37.965217,-3241.581494,-73.78640326,-42.44099967,65.41883611,28.30030833,-26.67573889,22.34780185,48.70845664,20.40856484,18.7801922,29.29907123,0.10645832,0.184350482,0.139240092,0.143349631,-0.740474038,-0.304724768,-0.850082005,-0.63176027,0.829436664,-0.626996958,1.838315788,-0.501491881,1.754015693,-0.750692449,0.030555556,0.047222222,0.041666667,0.039814815,1810518.034,325841.8094,292415.9336,2394769.632,438270.1095,383144.6392,360.0541261,360.2959511,360.3385716,gravel
-0.905147222,-0.108097222,0.367955556,-0.215096296,0.224247626,0.393402951,0.234652576,0.284101051,-0.793698408,0.462450338,1.291181074,0.319977668,0.47505521,-0.438772651,4.686599186,1.574293915,0.048374942,-0.238639567,0.659205875,0.406493401,1.758654672,1.200466953,0,0.033333333,0.013888889,0.015740741,300.700753,20.901278,54.6857325,313.048257,59.922321,68.563124,-2400.280912,-71.8881712,-84.69321034,18.25713333,27.451725,-3.644208333,14.02155,81.9100442,28.69729349,36.00049507,48.86927758,-0.856892403,0.440667092,1.173504931,0.25242654,0.9038995,0.143917944,0.868255497,0.63869098,-0.109150527,-0.845238173,0.989348098,0.319334711,0.639521971,-0.492517187,0.044444444,0.058333333,0.072222222,0.058333333,1136539.746,359086.553,197253.0121,2535328.173,567767.4692,471353.7239,360.0511249,360.2284073,360.2751629,gravel
-1.026816667,0.020955556,-0.213455556,-0.406438889,0.266269308,0.21330459,0.214355425,0.231309774,-0.211416062,1.233349683,-0.621854441,0.133359727,0.276695312,2.928063018,0.270345241,1.158367857,-0.209324845,0.341221736,1.274317477,-0.27947202,0.422210714,1.061778026,0,0.119444444,0.075,0.064814815,385.812072,7.55259,28.572775,405.090652,16.537674,32.944148,3234.209936,-17.33396122,-36.26259309,-46.57347222,-3.086086111,-4.275352778,-17.9783037,83.92713254,40.88665279,38.74947676,54.52108736,-0.235628597,0.352048928,-0.209947157,-0.031175609,0.93710081,0.943875632,1.556982936,1.145986459,-0.597962166,0.167686657,1.210104832,-0.461927525,-0.498853716,0.622442954,0.083333333,0.122222222,0.158333333,0.121296296,1885858.344,192482.7917,249165.3262,3316626.681,605247.2294,547128.2125,360.0390801,360.2142548,360.2370291,snow
-0.971566667,0.340808333,-0.135541667,-0.255433333,0.264386651,0.230634546,0.278777865,0.257933021,-0.48086746,-0.192846213,0.345167166,-0.109515502,0.215167222,0.666553951,5.943950929,2.275224034,-0.081275136,0.199391343,1.16785237,-0.0607977,0.745144734,1.230832035,0,0.061111111,0.097222222,0.052777778,351.684663,51.928788,19.890522,364.983152,60.963341,34.591911,26367.63533,-73.39167991,-38.26914075,-42.27400278,10.0128,-1.424319444,-11.22850741,68.07671379,44.87722545,28.42974508,47.12789478,-1.057109073,3.040397497,-1.144391811,0.279632204,3.089036578,17.30161919,4.918635487,8.436430417,-0.493621717,0.174229632,1.079565404,-0.256796861,0.084290034,0.610389991,0.105555556,0.127777778,0.119444444,0.117592593,1217266.618,424407.791,160301.4468,2311750.898,761119.7501,291700.4728,360.0560701,360.170356,360.4448404,snow
-0.973838889,0.367002778,-0.2197,-0.275512037,0.248491855,0.184856724,0.234774251,0.22270761,-0.663624372,-0.174880862,-0.843739239,-0.560748158,0.36305966,-0.006956818,1.251708714,0.535937185,-0.29050472,0.384978975,1.280482757,-0.121680803,0.377630327,1.382731717,0,0.013888889,0.083333333,0.032407407,348.903906,54.5806775,28.0296875,363.639738,60.790697,37.219334,35966.95852,-73.14161258,-41.51103722,-55.59217222,13.69433889,-5.213938889,-15.70392407,57.86392045,27.91536275,22.55951863,36.11293394,-0.184516101,0.444665225,0.067239481,0.109129535,-0.835219092,-0.303657472,-0.924856932,-0.687911165,-0.45778988,0.116040162,1.320921755,0.37331382,0.272689714,1.099197537,0.088888889,0.119444444,0.097222222,0.101851852,2016979.713,178607.3264,80429.76382,2317940.245,348048.8621,193002.1342,360.0559204,360.3727471,360.67275,snow
-0.955988889,0.373163889,-0.245505556,-0.276110185,0.25386162,0.190504092,0.268466416,0.23761071,-0.615353615,-0.18052723,-1.05908774,-0.618322862,0.380197449,-0.121422145,1.658838938,0.639204748,-0.247866692,0.378299502,1.297090997,-0.024382658,0.509380776,1.514482007,0,0.033333333,0.088888889,0.040740741,338.3773075,55.9338125,34.6339475,352.209772,63.195515,47.64499,-16276.22682,-76.65108362,-54.91250613,-52.81127222,12.25881667,-7.610008333,-16.05415463,58.74668775,26.01600602,24.48188585,36.41485988,-0.231653521,0.197104285,0.204648934,0.056699899,-0.264129661,-0.222068196,-0.539213822,-0.341803893,-0.285231531,0.209348955,1.550228669,0.31293134,0.464666011,1.233608129,0.088888889,0.122222222,0.075,0.09537037,1838326.12,229846.0326,131029.6574,2246473.366,297760.016,236618.9862,360.0576997,360.4357767,360.5485506,snow
-0.967452778,0.367775,-0.227344444,-0.275674074,0.261623527,0.194125752,0.25053886,0.23542938,-0.485606616,0.014311413,-1.12545093,-0.532248711,0.045658751,-0.118222418,1.97375426,0.633730198,-0.360688731,0.370274743,1.207889892,-0.072943152,0.346116531,1.415504302,0,0.033333333,0.088888889,0.040740741,354.59424,56.9823335,32.231017,361.588229,62.259573,41.203878,81960.32338,-75.27847832,-46.52941192,-52.34475556,12.16193056,-7.263794444,-15.81553981,50.88611086,25.32401557,22.009698,32.73994148,-0.296466946,0.658511396,0.223057519,0.19503399,0.057681064,0.006519209,-0.095564892,-0.010454873,-0.485756007,0.094726731,1.24220518,0.38803957,0.279365657,1.11963221,0.055555556,0.138888889,0.083333333,0.092592593,1171383.259,161823.8051,157344.5562,1918573.097,284118.5949,193388.2257,360.0675629,360.4567263,360.6714044,snow
-0.978297222,0.293711111,-0.177980556,-0.287522222,0.260618597,0.241819308,0.260646977,0.254361628,-0.518171842,-0.642601619,-1.020109232,-0.726960898,-0.319437152,-0.270391207,2.072990113,0.494387252,-0.124448457,0.145117393,1.054989977,-0.323569663,0.491616098,0.865782622,0,0.075,0.102777778,0.059259259,352.3218385,41.8736195,19.9262775,368.995503,52.107406,35.861013,14767.1988,-60.92600642,-39.82848469,-44.08042222,10.54170556,-4.24235,-12.59368889,56.80992609,24.57011275,22.89530565,34.75844816,-0.403725028,0.341744788,-0.161747066,-0.074575769,-0.641172777,0.277739365,-0.629414385,-0.330949266,-0.404723811,0.30951494,1.552205533,0.169750468,0.157207012,1.284568703,0.113888889,0.136111111,0.091666667,0.113888889,1493049.062,147942.1054,104081.2544,1861362.477,257334.4788,195189.3195,360.0696399,360.5043302,360.6651976,snow
-1.057280556,-0.020313889,0.039636111,-0.345986111,0.318191978,0.202821593,0.251056309,0.257356627,-0.53056934,0.582000416,-0.860796198,-0.269788374,-0.206658213,1.075955288,1.898352647,0.922549908,-0.132294593,0.181037626,1.308730303,0.021239178,0.645247596,1.216089895,0,0.166666667,0.213888889,0.126851852,428.783424,8.655979,13.386573,438.871791,14.957731,23.256105,2003.173033,-15.60615508,-24.86221109,-51.25563056,-6.077075,3.904205556,-17.8095,61.12552572,23.02202659,26.54769135,36.89841455,-0.58901715,0.210297949,-0.319713383,-0.232810862,-0.637402068,0.161411581,-0.660683282,-0.378891256,0.021431279,-0.19717748,1.528095746,-0.228752535,0.4948498,0.25011284,0.091666667,0.155555556,0.097222222,0.114814815,1987430.312,108649.5224,72974.76625,2290849.041,204100.0375,259208.1854,360.0565818,360.6361047,360.5006796,snow
-1.037361111,0.010030556,0.051922222,-0.325136111,0.306999055,0.185074029,0.225349098,0.239140727,-0.496012581,0.874359801,-0.904820779,-0.175491186,0.049174486,1.762085742,2.008946599,1.273402276,-0.21042104,0.101759985,1.216802796,-0.059034105,0.448153217,1.027276452,0,0.183333333,0.158333333,0.113888889,402.7127845,4.982864,13.020991,421.331938,12.367083,19.252128,2473.091551,-12.80704347,-20.33986607,-48.8356,-4.605775,2.999966667,-16.81380278,53.4231036,20.25645512,23.62375571,32.43443814,-0.550445051,0.228260024,-0.322177498,-0.214787508,-0.469507264,0.275911525,-0.493293455,-0.228963065,0.051938378,-0.317233024,1.448489885,-0.319316915,0.477507876,0.006411526,0.086111111,0.155555556,0.088888889,0.110185185,1597062.507,87160.78443,146628.8758,1886019.777,155353.3695,204149.3881,360.0687293,360.8361648,360.6359507,snow
-1.0524,0.028647222,0.057086111,-0.322222222,0.315756765,0.198867783,0.245988857,0.253537801,-0.518291071,1.049878085,-0.750385972,-0.072932986,-0.288936422,0.873638883,1.475643343,0.686781935,-0.224606877,0.164213625,1.228552166,-0.228412774,0.283033317,0.995577292,0,0.175,0.202777778,0.125925926,408.14975,6.730397,8.3621945,434.609314,14.532861,22.956963,2097.048541,-15.14421885,-24.52062726,-52.43827778,-3.545272222,3.891163889,-17.3641287,51.59877145,19.51554952,23.30906427,31.47446175,-0.443501071,0.546095173,-0.262274767,-0.053226888,-0.590647231,1.016436726,-0.616091739,-0.063434081,-0.145484608,-0.221688193,1.385002717,-0.232747762,0.209172439,0.232824486,0.072222222,0.194444444,0.1,0.122222222,1266152.148,74360.01309,114255.2154,1948394.229,141633.2262,201043.3081,360.0665286,360.9173713,360.6457936,snow
-1.056063889,0.027547222,0.043336111,-0.328393519,0.300354585,0.181483143,0.233990006,0.238609245,-0.53847774,0.993089603,-0.574161146,-0.039849761,-0.235442634,1.936814952,0.927722834,0.876365051,-0.191264041,0.217050962,1.32614787,-0.173013799,0.350165021,1.122266534,0,0.194444444,0.161111111,0.118518519,421.1777185,6.1332985,11.36137,433.974173,12.130193,20.386563,2111.96281,-12.55317188,-21.61034247,-58.37657222,-4.560755556,3.984841667,-19.6508287,48.62484623,20.2266918,23.31439149,30.72197651,-0.509552332,0.052672139,-0.42835377,-0.295077987,-0.019200014,0.257336923,-0.481887803,-0.081250298,-0.008646037,-0.099741262,1.501353881,-0.340662576,0.386171082,0.376733932,0.058333333,0.177777778,0.075,0.103703704,1698531.742,74508.14585,46805.43623,2077991.948,154771.0388,201398.333,360.0623787,360.8393182,360.6446532,snow
-0.982052778,0.222066667,0.067886111,-0.2307,0.317617222,0.309217626,0.248409051,0.291747966,-0.834583149,1.173373736,0.430962543,0.256584377,2.462317456,2.841887002,3.664596405,2.989600288,-0.053713521,-0.137048052,0.91505035,0.254506236,1.21810254,0.971996641,0,0.125,0.125,0.083333333,360.788745,27.7727675,11.43995,383.511009,52.174492,23.873609,5872.311275,-61.017741,-25.56924856,-37.71964722,-0.999977778,4.847194444,-11.29081019,50.28067921,20.91839439,20.66705588,30.62204316,-0.500896662,-0.031895878,-0.046824935,-0.193205825,-0.718771034,-0.270717735,-0.324928676,-0.438139148,-0.077146262,-0.138648244,1.495702035,-0.36614266,0.30933067,0.197132875,0.055555556,0.102777778,0.083333333,0.080555556,1089765.342,89293.54048,72985.40545,1422330.656,157888.5046,162224.0974,360.0911411,360.8227082,360.8006717,snow
-1.053241667,0.069783333,-0.237375,-0.406944444,0.23528916,0.186609702,0.227965253,0.216621372,-0.365996917,0.705314646,-0.650778113,-0.103820128,0.340250625,0.927683582,-0.207723052,0.353403718,-0.220928184,0.349000005,1.26313341,-0.422802846,0.176544618,1.067217221,0,0.102777778,0.083333333,0.062037037,407.2809455,7.7009605,36.2862565,419.284439,14.289442,38.993417,2546.071121,-14.88007526,-43.73003815,-51.64133056,0.387558333,-7.136880556,-19.46355093,82.172424,38.38459885,36.32243931,52.29315405,0.412978728,0.183144504,-0.49020754,0.035305231,0.073941138,0.274907574,4.242117744,1.530322152,-0.733134652,0.277065554,1.22568704,-0.350133103,-0.661205881,0.872960708,0.075,0.133333333,0.158333333,0.122222222,1708001.692,208668.0978,224219.8708,3390888.343,530469.9469,493291.6781,360.0382241,360.2444776,360.2629168,snow
-0.922519444,0.469475,0.132969444,-0.106691667,0.32403376,0.273865325,0.253683041,0.283860708,-0.79725953,0.867566446,0.967362973,0.345889963,1.0563103,1.464440209,1.523593479,1.348114663,-0.408624015,-0.446953599,0.347851112,0.550277939,0.990110718,0.914381682,0,0.013888889,0.122222222,0.04537037,317.3786505,91.538944,18.3818605,344.174401,106.347237,29.532945,-7829.263484,-150.9347064,-32.17222425,-44.87113333,23.17871111,7.994075,-4.566115741,52.78570242,27.17298411,19.10564183,33.02144279,-0.477038511,0.325432945,0.09096437,-0.020213732,-0.421207077,-0.505085008,-0.304247669,-0.410179918,-0.787109954,-0.050470278,0.921622635,0.135979365,-0.35665294,0.609800668,0.027777778,0.061111111,0.063888889,0.050925926,941192.079,300677.4319,122274.6875,1727909.635,459224.5371,154415.0825,360.0750196,360.2824363,360.8412575,snow
-0.927061111,0.441625,0.165955556,-0.106493519,0.342407663,0.270639717,0.253590721,0.288879367,-1.161493357,1.061547924,1.051584898,0.317213155,2.353407451,1.577897129,0.691410623,1.540905068,-0.376647648,-0.508228779,0.386284934,0.576213553,0.996246599,0.815273061,0,0,0.102777778,0.034259259,333.4003345,85.331255,22.9621685,351.606712,96.580259,33.06582,-15080.90945,-131.9904617,-36.41006639,-41.825275,21.02524167,9.166797222,-3.87774537,48.25289427,23.06764997,19.51793446,30.2794929,-0.505598414,0.356725852,-0.182335658,-0.11040274,-0.763540826,-0.731697223,0.031281685,-0.487985454,-0.734947797,0.004431791,1.036538996,0.178401447,-0.294380115,0.787565479,0.044444444,0.077777778,0.063888889,0.062037037,846588.8453,241659.8285,104729.7146,1467970.356,350703.8145,167392.7773,360.0883068,360.3699223,360.7758956,snow
-0.917369444,0.450938889,0.169127778,-0.099100926,0.353821321,0.256366603,0.257442335,0.289210086,-1.559068332,0.769137957,1.721156908,0.310408844,5.083453921,0.706310641,5.787001193,3.858921919,-0.34396745,-0.563231251,0.417136164,0.567855897,0.971106288,0.704465047,0,0.002777778,0.094444444,0.032407407,317.707845,86.46843,25.3837615,348.032241,96.865098,34.157074,-10469.09507,-132.5230329,-37.73765105,-44.59628056,24.938275,11.58458333,-2.691140741,43.68372223,24.03794616,20.78224873,29.50130571,-0.137809399,-0.166514614,-0.285764479,-0.196696164,-0.548967738,-0.379907435,-0.191624121,-0.373499765,-0.712441421,-0.016843785,0.888368883,0.148271045,-0.135680138,0.800323252,0.022222222,0.058333333,0.058333333,0.046296296,1062521.236,355151.8824,91374.10363,1402954.498,431906.5495,203797.596,360.0924002,360.3003152,360.6370504,snow
-0.931519444,0.458311111,0.154077778,-0.106376852,0.311004724,0.253309018,0.217042941,0.260452228,-1.189825876,0.776867272,1.078518703,0.221853366,2.498794198,1.282029885,1.369745405,1.716856496,-0.265939747,-0.50151569,0.517520424,0.569703672,1.129768264,0.788552556,0,0.011111111,0.091666667,0.034259259,324.2231805,81.872993,15.150003,347.202869,98.717232,25.505136,-9767.269933,-136.0143411,-27.44989519,-47.74133611,24.49889444,9.583530556,-4.55297037,48.46332405,21.86858894,17.96853867,29.43348389,-0.491554232,0.263165228,-0.17576749,-0.134718831,-0.683921885,-0.331161188,-0.339816526,-0.4516332,-0.773214191,-0.013702956,1.063686473,0.012341538,-0.522608252,0.597086636,0.038888889,0.044444444,0.063888889,0.049074074,1467248.74,356229.6749,109658.4348,1666054.423,388235.164,149296.4784,360.0778054,360.3341281,360.8701696,snow
-0.921497778,0.446173333,0.186831111,-0.096164444,0.272566667,0.240374691,0.214718457,0.242553272,-0.749047459,0.529881993,0.884152905,0.22166248,0.330348071,0.69081211,0.280745291,0.433968491,-0.354083415,-0.474886808,0.352446338,0.642454637,1.161848784,0.988277652,0,0.008888889,0.066666667,0.025185185,202.2994015,52.6065485,15.0259425,207.776417,57.791393,18.227223,-2714.283888,-77.76551494,-19.83397058,-43.99264889,22.66206667,10.94660444,-3.461325926,40.57901339,19.02225903,19.36450009,26.32192417,-0.385226736,-0.032106275,0.023060655,-0.131424119,-0.302599101,-0.612735472,-0.847880247,-0.587738273,-0.726151743,-0.124143896,0.925539569,0.2377772,-0.221861654,0.716130122,0.035555556,0.044444444,0.057777778,0.045925926,665237.1741,149307.9065,50361.48293,805952.1338,196968.5109,111332.7028,225.0628314,225.2573147,225.455639,snow
-1.020097222,0.082147222,-0.204697222,-0.380882407,0.249822579,0.193159816,0.204203697,0.215728697,-0.44670224,0.410552272,-0.561705766,-0.199285245,0.006538872,1.220410944,0.630411593,0.61912047,-0.258086977,0.451608421,1.354435729,-0.367193422,0.248931216,1.140778519,0,0.141666667,0.1,0.080555556,390.2541015,8.583777,21.1773755,397.083479,15.861197,30.096037,3854.817733,-16.59223218,-32.84159797,-53.20266944,0.520763889,-4.793036111,-19.15831389,74.86473728,37.42416625,37.29800951,49.86230435,-0.000204812,0.028452744,-0.650293116,-0.207348395,0.138233216,1.086404959,2.918849301,1.381162492,-0.690609004,0.30520405,1.21139156,-0.477486267,-0.643519853,0.847885104,0.088888889,0.152777778,0.191666667,0.144444444,2408111.266,281536.4064,270503.3562,3036691.053,504302.1891,509081.2952,360.0426831,360.2571724,360.2547564,snow
-1.047177778,0.113438889,-0.222855556,-0.385531481,0.25066175,0.189722478,0.198066028,0.212816752,-0.380018644,0.382079377,-0.535250535,-0.177729934,-0.371284123,0.182873122,0.015553161,-0.05761928,-0.350661424,0.521977539,1.351018711,-0.410011856,0.096870438,1.179969923,0,0.108333333,0.055555556,0.05462963,410.068525,11.9443635,23.7311745,417.38854,17.59068,32.00211,2618.290593,-18.49437042,-35.12449303,-54.95766111,-1.627158333,-6.535438889,-21.04008611,66.90460596,30.64443859,33.10469083,43.55124513,0.027726558,-0.147230128,-0.404707328,-0.174736966,0.0116044,-0.103787063,1.82297803,0.576931789,-0.684674812,0.370315945,1.335950911,-0.4764432,-0.710334794,0.993776382,0.077777778,0.158333333,0.161111111,0.132407407,1836143.957,195384.295,233417.0313,2698765.493,339022.5338,409907.706,360.0480284,360.3826818,360.3164467,snow
-1.023191667,0.153294444,-0.110083333,-0.326660185,0.229963438,0.181467955,0.22429078,0.211907391,-0.424409631,-0.145516703,0.121207587,-0.149572916,-0.065815767,0.069785111,1.035416721,0.346462022,-0.133160728,0.170354588,1.151484121,-0.045869569,0.663297936,1.20402714,0,0.077777778,0.075,0.050925926,384.8874245,14.6061585,10.9943225,395.929573,20.31473,22.47289,3967.056505,-21.5296436,-23.96915732,-43.46475278,2.704125,-4.897327778,-15.21931852,62.98332251,30.21747851,28.01835308,40.4063847,-0.094315707,1.0601349,-1.475933092,-0.170037966,-0.300739701,4.034848982,7.424052936,3.719387406,-0.577914577,0.353620492,1.371765017,-0.342962557,-0.390798331,0.988137968,0.083333333,0.147222222,0.15,0.126851852,1595162.854,185808.9579,159340.3581,2108190.114,331346.9879,291244.2944,360.061485,360.3915562,360.445538,snow
-1.043716667,0.1985,-0.009866667,-0.285027778,0.321160704,0.191735785,0.263653084,0.258849858,-1.295740888,-0.799875839,1.811084243,-0.094844161,1.698363875,1.801249867,4.589556548,2.696390097,0.008977458,-0.034449873,1.212282638,-0.171505447,0.577172623,0.848775462,0,0.1,0.080555556,0.060185185,405.872742,19.9643025,16.5365775,429.295924,27.41935,25.059708,2230.239872,-29.67991674,-26.9346361,-57.50996944,14.78695833,4.350094444,-12.79097222,68.93410217,50.26005362,27.32376784,48.83930788,-0.636533851,2.125693648,-0.933940349,0.18507315,2.489074168,6.009736861,3.789041112,4.095950714,-0.527215111,0.217413945,0.990530224,-0.588619648,-0.044356757,0.260588212,0.072222222,0.111111111,0.133333333,0.105555556,2346989.773,459141.8123,151609.1765,2901350.53,988101.7655,275584.1798,360.0446744,360.1312084,360.4708889,snow
-1.040577778,0.175227778,-0.011802778,-0.292384259,0.287798019,0.185988913,0.272573818,0.248786917,-0.97276858,-0.523807057,1.705757816,0.069727393,0.687873841,0.330263267,4.36883326,1.795656789,0.113212105,-0.13188847,1.096942214,-0.142259532,0.722686352,0.836691432,0,0.108333333,0.1,0.069444444,409.805388,18.5494725,17.625478,419.626732,23.506794,26.796885,2533.521769,-25.14893522,-28.95194602,-57.86802222,15.27853056,2.390136111,-13.39978519,70.88349365,55.96850342,29.93583878,52.26261195,-1.111550472,2.103329532,-1.394493076,-0.134238006,3.609342246,5.65249927,3.554471768,4.272104428,-0.554242284,0.368461897,0.973805108,-0.698182108,-0.080722965,0.324849772,0.086111111,0.155555556,0.144444444,0.128703704,1734970.537,640222.223,201822.4117,3014343.96,1211726.474,324672.1898,360.0429996,360.1069866,360.399615,snow
-1.017677778,0.205644444,-0.006461111,-0.272831481,0.261737075,0.178976989,0.242488015,0.227734026,-0.984741932,-0.826062157,1.477698863,-0.111035075,1.188156727,1.380648693,3.938348462,2.169051294,-0.000418565,-0.111954639,1.029773665,-0.06600508,0.71514124,0.884241798,0,0.094444444,0.127777778,0.074074074,389.870234,20.0619525,5.468137,397.502768,26.756064,21.183186,3815.74492,-28.90430102,-22.50758122,-45.01392222,10.74294722,4.242786111,-10.0093963,59.98317425,43.39446538,26.06888957,43.14884307,-1.528523819,2.706291594,-1.599724112,-0.140652112,5.974183071,10.61593317,6.084851912,7.558322718,-0.570043652,0.371389074,1.041236156,-0.631206619,-0.168102259,0.485647119,0.102777778,0.155555556,0.163888889,0.140740741,1477505.229,506253.3273,151916.8785,2024724.379,719456.5946,251131.7655,360.0640201,360.1802261,360.5168046,snow
-1.046547222,0.200244444,-0.011525,-0.285942593,0.30070029,0.180160118,0.239392354,0.240084254,-1.035066859,-0.808371562,1.371533122,-0.157301766,0.734778094,1.021872061,3.133856002,1.630168719,-0.082746997,0.062958936,1.253162021,-0.118889439,0.528218102,0.986757713,0,0.102777778,0.105555556,0.069444444,417.111286,20.762498,6.3749835,426.845431,26.119982,20.678949,2298.801173,-28.16339108,-21.93916828,-52.16785556,13.44333611,1.923888889,-12.26687685,60.478384,42.26745383,26.34540823,43.03041535,-0.673759592,2.033691367,-0.625638657,0.244764373,1.378302536,5.191449576,2.104273867,2.891341993,-0.546156873,0.236590673,1.013859641,-0.597480865,-0.151151424,0.357887202,0.083333333,0.138888889,0.147222222,0.123148148,1685807.541,467155.5791,120991.4486,2296483.231,708213.9379,251201.478,360.056443,360.1830886,360.516661,snow
-0.963802778,0.397769444,-0.010863889,-0.192299074,0.233722301,0.203936781,0.153469996,0.197043026,-1.049644555,0.657217893,0.712167795,0.106580378,1.564842301,1.609476228,0.948473951,1.37426416,-0.159904144,-0.209452566,0.857514641,0.555511613,1.277984747,1.105370311,0,0.005555556,0.116666667,0.040740741,342.2312925,64.7033,3.5480055,354.075087,71.931867,8.521583,-21513.73891,-89.89356737,-8.728188508,-63.50003611,28.7833,2.909602778,-10.60237778,50.53833064,19.24876711,17.02669146,28.93792974,-0.265572151,0.14950077,-0.191550278,-0.102540553,-0.527717513,-0.332756073,0.322137111,-0.179445492,-0.832991436,0.259581065,1.345088593,-0.332271166,-0.985098395,0.820710917,0.013888889,0.030555556,0.069444444,0.037962963,1674492.817,350267.0455,70375.51873,2371095.882,431637.6218,107414.6438,360.0546666,360.3005025,361.2105967,sand
-1.001083333,0.234791667,0.060963889,-0.235109259,0.1410375,0.111984341,0.150651184,0.134557675,-0.482498998,0.493337566,-0.411553597,-0.133571677,0.032857841,0.579698974,-0.313805094,0.099583907,-0.10052192,-0.006415155,0.95731565,-0.248106677,0.449096763,0.906394553,0,0.016666667,0.127777778,0.048148148,364.274105,22.4671425,6.9993355,367.94139,24.360343,9.508455,16679.56119,-26.12838888,-9.766409058,-66.07301111,11.14486944,6.226944444,-16.23373241,51.11545238,21.50539225,18.63029759,30.4170474,-0.252033558,-0.548591363,-0.022504788,-0.27437657,-0.832052263,0.803499046,-0.710011759,-0.246188325,-0.270643029,-0.539171611,1.158897504,0.037172631,0.274973717,-0.267293899,0.055555556,0.127777778,0.069444444,0.084259259,2113234.283,112126.1147,52458.77409,2512235.617,211208.4038,138910.6172,360.0515949,360.6146596,360.9353982,sand
