ax,ay,az,gx,gy,gz,mx,my,mz
-0.084,0.381,0.966,34.93,14.0,-28.07,0.067,-0.374,-1.208
-0.059,0.383,0.949,31.85,17.78,-23.87,0.068,-0.379,-1.216
-0.046,0.373,0.9,27.09,17.64,-28.98,0.079,-0.37,-1.219
-0.052,0.336,0.9,24.57,10.92,-37.73,0.086,-0.366,-1.219
-0.091,0.31,0.933,13.93,3.5,-46.62,0.093,-0.364,-1.227
-0.107,0.268,0.941,1.4,3.57,-51.1,0.099,-0.361,-1.225
-0.097,0.263,0.912,-13.3,6.16,-52.29,0.099,-0.36,-1.228
-0.069,0.319,0.887,-30.8,8.19,-54.95,0.104,-0.366,-1.227
-0.023,0.392,0.851,-47.18,10.29,-58.59,0.111,-0.37,-1.227
0.006,0.428,0.807,-63.77,7.77,-65.38,0.123,-0.37,-1.22
0.036,0.417,0.948,-75.11,3.78,-68.6,0.127,-0.379,-1.223
0.075,0.43,0.985,-95.69,10.99,-62.51,0.14,-0.386,-1.211
0.146,0.476,0.861,-121.66,27.93,-56.84,0.142,-0.394,-1.204
0.217,0.534,0.712,-146.72,35.98,-58.94,0.15,-0.402,-1.197
0.263,0.566,0.646,-166.39,35.7,-64.4,0.165,-0.418,-1.188
0.298,0.536,0.704,-184.1,37.1,-76.58,0.177,-0.428,-1.178
0.365,0.613,0.72,-203.49,35.77,-77.07,0.194,-0.444,-1.155
0.423,0.74,0.674,-212.45,35.28,-70.98,0.202,-0.457,-1.144
0.492,0.812,0.618,-200.34,30.31,-70.49,0.221,-0.47,-1.12
0.539,0.797,0.583,-180.46,11.69,-74.27,0.23,-0.477,-1.108
0.509,0.783,0.631,-153.93,-28.21,-79.1,0.239,-0.486,-1.1
0.373,0.692,0.783,-145.321,-44.45,-82.95,0.254,-0.495,-1.08
0.299,0.68,0.85,-146.58,-45.29,-87.08,0.261,-0.497,-1.064
0.285,0.732,0.854,-146.51,-32.9,-83.65,0.277,-0.506,-1.054
