ax,ay,az,gx,gy,gz,mx,my,mz
0.115,-0.037,0.999,-2.03,-4.9,0.7,0.291,-0.307,-1.33
0.112,-0.03,1.009,-10.99,-3.57,-0.28,0.289,-0.312,-1.328
0.106,0.017,1.0,-17.92,-1.82,-1.26,0.295,-0.311,-1.334
0.114,0.044,0.991,-16.03,0.0,-1.54,0.295,-0.312,-1.332
0.138,0.02,0.987,-7.84,-1.12,-0.14,0.295,-0.315,-1.332
0.143,-0.028,0.997,-11.06,-2.45,0.56,0.291,-0.313,-1.326
0.124,-0.038,1.006,-22.96,-3.08,0.35,0.293,-0.319,-1.327
0.107,0.016,0.993,-35.42,-1.4,-0.77,0.296,-0.323,-1.329
0.116,0.087,0.976,-37.8,2.87,-2.52,0.293,-0.328,-1.332
0.145,0.088,0.97,-29.96,2.94,-4.27,0.296,-0.328,-1.326
0.157,0.023,0.964,-23.73,-0.84,-3.5,0.297,-0.337,-1.318
0.15,-0.022,0.93,-29.89,-4.69,-0.91,0.294,-0.335,-1.32
0.144,0.054,0.892,-49.56,-7.0,-2.52,0.296,-0.335,-1.317
0.15,0.323,0.8,-52.36,-1.75,-18.69,0.294,-0.348,-1.311
0.262,0.363,0.813,6.16,-16.66,-25.41,0.298,-0.346,-1.314
0.245,0.135,0.967,59.22,-45.36,-19.46,0.291,-0.34,-1.322
0.092,-0.018,1.115,78.26,-62.37,-14.91,0.286,-0.331,-1.327
-0.077,0.011,1.189,61.11,-56.7,-12.88,0.282,-0.327,-1.331
-0.142,0.122,1.13,51.659,-31.85,-13.72,0.276,-0.315,-1.335
-0.061,0.093,1.064,62.72,-6.93,-14.35,0.278,-0.312,-1.341
0.068,-0.071,1.057,70.56,-1.82,-7.56,0.277,-0.305,-1.345
0.102,-0.161,1.107,51.8,-7.7,-1.89,0.283,-0.293,-1.347
0.033,-0.127,1.125,3.64,-3.57,-4.76,0.278,-0.291,-1.342
0.006,-0.01,1.055,-11.9,8.12,-5.25,0.273,-0.294,-1.347
0.072,0.021,0.995,-10.29,17.36,-2.59,0.278,-0.295,-1.343
0.124,0.037,0.962,-1.89,16.52,0.35,0.282,-0.294,-1.341
0.129,0.023,0.979,5.95,10.92,-0.56,0.28,-0.292,-1.34
0.111,-0.033,0.989,6.93,6.44,-2.45,0.283,-0.296,-1.341
0.098,-0.056,0.989,-2.94,7.49,-3.01,0.282,-0.294,-1.336
0.102,-0.041,0.999,-11.41,8.68,-4.34,0.288,-0.29,-1.336
0.101,0.012,0.991,-13.58,9.73,-4.69,0.291,-0.299,-1.34
0.088,0.047,0.989,-6.86,8.61,-4.97,0.291,-0.296,-1.339
