ax,ay,az,gx,gy,gz,mx,my,mz
-0.19,1.87,0.536,-8.47,-76.72,-64.26,0.485,-0.369,-0.995
-0.139,1.31,0.486,7.91,-54.6,-26.39,0.476,-0.37,-0.99
-0.12,1.043,0.412,28.56,-49.98,22.26,0.464,-0.378,-0.982
-0.14,0.811,0.245,39.69,-47.74,38.22,0.452,-0.384,-0.987
-0.177,0.516,0.127,59.5,-48.16,54.11,0.441,-0.392,-0.985
-0.227,0.137,0.07,71.47,-28.42,110.67,0.42,-0.407,-0.993
-0.331,-0.228,-0.006,37.8,-12.46,139.37,0.403,-0.414,-0.997
-0.414,-0.262,-0.068,-22.26,-5.6,138.74,0.374,-0.437,-0.997
-0.488,-0.266,-0.103,-71.68,-3.92,125.51,0.364,-0.444,-0.99
-0.562,-0.274,-0.05,-98.84,10.43,120.47,0.335,-0.456,-0.983
-0.595,-0.255,-0.042,-109.62,44.8,122.99,0.324,-0.461,-0.973
-0.522,-0.192,-0.174,-114.31,95.55,115.78,0.308,-0.47,-0.97
-0.474,-0.128,-0.095,-125.44,111.02,107.24,0.285,-0.473,-0.949
-0.502,0.045,-0.238,-161.42,125.09,101.15,0.273,-0.472,-0.935
-0.634,0.472,-0.503,-214.48,130.83,99.19,0.249,-0.475,-0.901
-0.868,1.512,-0.838,-247.17,149.8,94.22,0.234,-0.471,-0.881
-0.988,2.698,-0.873,-206.43,201.04,73.639,0.208,-0.471,-0.85
-0.763,3.302,-1.071,-117.11,236.25,51.87,0.195,-0.467,-0.85
-0.414,3.085,-1.15,-52.92,181.37,18.2,0.184,-0.461,-0.842
-0.454,2.51,-0.894,-42.56,124.25,-18.41,0.169,-0.46,-0.835
-0.475,2.101,-0.631,-47.25,105.35,-34.58,0.172,-0.464,-0.839
-0.388,1.756,-0.483,-59.71,117.25,-46.41,0.175,-0.464,-0.839
-0.201,1.435,-0.351,-55.86,137.48,-51.66,0.166,-0.464,-0.83
0.074,1.033,-0.211,-26.74,153.86,-39.69,0.168,-0.466,-0.828
0.255,0.81,-0.032,-0.49,149.45,-35.07,0.171,-0.466,-0.83
0.388,0.528,0.092,16.45,147.42,-32.06,0.167,-0.465,-0.828
0.478,0.268,0.106,18.83,136.08,-24.64,0.167,-0.473,-0.839
0.52,0.096,0.131,14.49,123.34,-15.4,0.167,-0.478,-0.845
0.554,-0.056,0.069,0.56,107.31,-5.11,0.157,-0.481,-0.841
0.568,-0.031,0.101,-3.22,90.79,2.87,0.16,-0.479,-0.847
0.595,0.042,0.05,14.84,75.11,10.71,0.151,-0.479,-0.85
0.585,0.035,-0.041,65.169,47.6,19.32,0.146,-0.483,-0.856
0.522,-0.025,-0.066,126.42,11.34,28.07,0.146,-0.492,-0.863
0.412,-0.065,-0.076,154.91,-34.23,30.52,0.144,-0.498,-0.884
0.218,0.081,-0.155,126.14,-59.85,28.0,0.142,-0.499,-0.896
0.1,0.367,-0.079,75.53,-82.32,14.14,0.138,-0.505,-0.914
-0.003,0.695,0.039,42.07,-96.81,-5.6,0.138,-0.51,-0.919
-0.092,1.166,-0.009,12.32,-94.01,-7.49,0.139,-0.511,-0.91
-0.308,1.782,-0.119,17.01,-117.11,63.77,0.14,-0.511,-0.919
-0.895,2.312,-0.545,111.44,-195.58,132.79,0.135,-0.509,-0.922
-1.804,2.082,0.019,145.25,-197.89,178.92,0.117,-0.513,-0.942
-2.034,1.725,-0.241,165.83,-68.46,170.87,0.108,-0.514,-0.949
-1.24,1.193,-0.177,134.68,-27.16,131.11,0.082,-0.509,-0.967
-0.983,0.875,-0.251,84.629,-29.12,126.7,0.074,-0.511,-0.974
-1.209,0.695,-0.132,40.53,-76.93,136.15,0.056,-0.507,-0.978
-1.426,0.725,-0.104,1.82,-67.69,144.55,0.044,-0.5,-0.98
-1.135,0.73,-0.1,10.01,-52.64,144.55,0.032,-0.497,-0.974
-0.899,0.655,-0.081,38.71,-51.52,148.26,0.015,-0.491,-0.978
-0.744,0.56,-0.022,73.29,-59.08,148.19,0.0,-0.485,-0.981
-0.642,0.476,0.069,119.84,-69.44,134.19,-0.02,-0.476,-0.996
-0.507,0.306,0.167,140.35,-65.66,123.83,-0.029,-0.475,-1.0
-0.419,0.115,0.214,167.3,-43.47,114.03,-0.048,-0.466,-1.022
-0.304,-0.127,0.177,175.42,-6.65,105.42,-0.046,-0.463,-1.027
-0.176,-0.306,0.143,152.04,23.87,96.6,-0.049,-0.453,-1.037
-0.039,-0.394,0.088,96.74,40.46,84.0,-0.06,-0.44,-1.06
0.06,-0.384,0.055,27.44,40.6,60.27,-0.062,-0.44,-1.065
-0.227,-0.132,-0.262,-68.32,-3.36,51.659,-0.067,-0.442,-1.06
-0.816,0.218,-0.751,-127.54,-98.77,39.69,-0.068,-0.44,-1.048
-3.805,0.382,2.443,-173.25,-227.571,37.24,-0.083,-0.444,-1.008
-3.998,1.414,0.113,-134.68,134.68,89.32,-0.088,-0.443,-1.007
-2.084,0.839,0.304,-105.56,92.33,14.14,-0.086,-0.444,-1.007
-2.104,1.162,0.235,-128.52,53.48,69.3,-0.096,-0.442,-0.988
-2.116,1.009,0.18,-131.95,32.76,0.84,-0.092,-0.437,-0.975
-1.364,0.273,0.126,-149.59,70.98,-44.66,-0.098,-0.452,-0.958
-1.005,0.174,0.177,-159.25,104.86,-66.78,-0.087,-0.462,-0.955
-0.692,0.012,0.313,-136.36,91.21,-64.68,-0.081,-0.466,-0.947
-0.514,-0.08,0.464,-95.13,61.879,-26.39,-0.081,-0.477,-0.929
-0.399,-0.079,0.294,-72.31,36.33,13.3,-0.075,-0.48,-0.931
-0.313,0.043,0.159,-64.89,14.7,62.58,-0.088,-0.487,-0.918
-0.243,0.117,0.146,-68.88,6.23,82.32,-0.091,-0.491,-0.914
-0.175,0.292,0.238,-72.24,-2.38,80.08,-0.11,-0.494,-0.905
-0.063,0.456,0.309,-47.53,7.35,58.379,-0.111,-0.499,-0.903
0.042,0.484,0.276,-0.14,18.06,42.42,-0.12,-0.509,-0.908
0.112,0.425,0.229,50.26,4.13,36.26,-0.115,-0.526,-0.934
