ax,ay,az,gx,gy,gz,mx,my,mz
-0.384,0.924,-0.072,-45.22,7.49,-0.28,0.04,-0.501,-0.811
-0.427,0.931,-0.028,-46.06,10.08,-0.7,0.041,-0.499,-0.807
-0.418,0.954,-0.017,-31.78,14.98,2.59,0.042,-0.492,-0.8
-0.394,0.984,-0.007,-12.88,19.67,-1.68,0.038,-0.495,-0.801
-0.4,0.913,0.009,-1.54,23.45,-0.84,0.042,-0.494,-0.802
-0.412,0.891,0.0,7.7,29.05,4.62,0.042,-0.497,-0.806
-0.415,0.899,-0.016,14.49,33.39,8.33,0.038,-0.493,-0.805
-0.436,0.923,0.014,22.89,36.33,14.63,0.038,-0.497,-0.802
-0.475,0.921,0.087,43.33,43.96,21.63,0.032,-0.494,-0.813
-0.534,0.867,0.055,53.06,49.629,19.74,0.031,-0.501,-0.818
-0.581,0.914,-0.001,47.04,51.45,23.03,0.031,-0.501,-0.827
-0.603,0.968,-0.042,34.51,52.78,18.41,0.027,-0.503,-0.827
-0.599,1.016,-0.019,16.45,53.06,12.04,0.023,-0.506,-0.834
-0.575,0.979,-0.02,-2.24,56.419,4.97,0.021,-0.505,-0.836
-0.561,0.984,0.021,-14.63,57.54,5.74,0.019,-0.507,-0.829
-0.574,1.115,0.0,-24.15,55.44,-0.84,0.017,-0.503,-0.836
-0.584,1.213,0.031,-29.4,50.19,-15.89,0.014,-0.505,-0.838
-0.576,1.209,0.072,-15.54,49.56,-32.69,0.016,-0.508,-0.835
-0.58,1.079,0.109,0.35,47.74,-32.97,0.015,-0.513,-0.835
-0.563,1.247,0.185,5.88,46.76,-22.05,0.021,-0.515,-0.832
-0.537,1.138,0.107,38.43,47.32,-34.86,0.026,-0.521,-0.841
-0.553,1.062,0.067,34.93,45.57,-36.19,0.024,-0.523,-0.844
-0.564,1.13,0.047,20.58,41.86,-40.53,0.031,-0.53,-0.848
-0.585,1.197,0.053,23.66,36.82,-47.81,0.034,-0.534,-0.854
-0.657,1.132,0.068,34.79,34.3,-51.03,0.044,-0.54,-0.867
-0.738,1.001,0.053,60.97,33.04,-48.58,0.047,-0.539,-0.869
-0.766,0.909,0.02,78.47,32.48,-45.22,0.056,-0.547,-0.891
-0.782,0.808,-0.014,90.3,32.48,-38.08,0.057,-0.552,-0.9
-0.76,0.835,0.037,86.659,30.1,-29.47,0.062,-0.552,-0.904
-0.707,0.921,0.069,76.79,30.31,-27.09,0.074,-0.558,-0.921
-0.657,0.992,0.056,65.45,30.45,-30.66,0.071,-0.561,-0.924
-0.635,1.004,0.078,63.419,30.38,-32.62,0.08,-0.563,-0.936
-0.658,0.987,0.134,63.909,31.78,-33.88,0.085,-0.567,-0.947
-0.648,1.007,0.138,65.87,33.39,-36.68,0.095,-0.567,-0.961
-0.623,1.029,0.203,53.409,33.39,-48.37,0.1,-0.573,-0.966
-0.646,0.985,0.24,15.26,30.94,-77.21,0.112,-0.574,-0.976
-0.633,0.982,0.209,5.95,28.56,-85.47,0.117,-0.576,-0.978
-0.565,1.025,0.207,10.29,25.13,-85.19,0.129,-0.578,-0.975
-0.484,1.044,0.202,18.9,21.42,-84.35,0.147,-0.577,-0.977
-0.435,1.004,0.195,30.03,17.5,-84.21,0.152,-0.578,-0.978
-0.438,0.936,0.2,40.32,15.33,-83.86,0.173,-0.585,-0.987
-0.437,0.855,0.134,38.29,14.98,-85.05,0.18,-0.586,-0.992
-0.403,0.844,0.117,33.46,13.44,-84.35,0.198,-0.585,-1.006
-0.356,0.818,0.145,34.37,10.85,-83.09,0.205,-0.582,-1.004
-0.328,0.784,0.186,40.53,9.17,-78.19,0.22,-0.58,-1.008
-0.298,0.755,0.21,46.55,9.31,-67.41,0.228,-0.579,-1.015
-0.25,0.705,0.235,40.67,8.61,-63.21,0.234,-0.581,-1.021
-0.223,0.671,0.251,31.5,8.33,-60.97,0.251,-0.577,-1.026
-0.2,0.672,0.259,22.96,7.35,-58.94,0.248,-0.575,-1.024
-0.175,0.688,0.266,16.03,7.07,-55.93,0.264,-0.582,-1.026
-0.153,0.746,0.272,8.12,7.42,-52.15,0.266,-0.574,-1.029
0.017,0.75,0.318,1.05,-3.01,-36.12,0.317,-0.565,-1.017
0.037,0.733,0.321,7.91,-4.27,-29.12,0.321,-0.566,-1.016
0.095,0.702,0.378,-3.22,-4.69,-8.12,0.334,-0.561,-1.014
0.113,0.725,0.37,-3.92,-4.48,-5.32,0.339,-0.562,-1.017
0.101,0.771,0.391,-5.46,-5.25,-4.13,0.337,-0.559,-1.017
0.083,0.803,0.395,-5.81,-3.92,-3.71,0.337,-0.559,-1.016
0.078,0.827,0.383,-5.18,-2.38,-3.15,0.337,-0.565,-1.014
0.09,0.83,0.377,-3.64,-1.96,-3.15,0.336,-0.56,-1.022
0.092,0.833,0.373,-2.8,-2.03,-2.94,0.338,-0.56,-1.02
0.084,0.828,0.384,-3.85,-2.52,-3.71,0.345,-0.558,-1.017
0.078,0.821,0.394,-4.48,-2.52,-3.43,0.337,-0.561,-1.013
0.09,0.823,0.384,-4.2,-2.38,-2.59,0.337,-0.563,-1.015
0.1,0.831,0.379,-3.08,-2.31,-1.33,0.337,-0.559,-1.021
0.094,0.84,0.376,-3.08,-2.8,-0.21,0.336,-0.561,-1.016
0.091,0.843,0.385,-3.57,-2.8,1.05,0.341,-0.561,-1.015
0.091,0.835,0.396,-4.48,-3.01,2.1,0.336,-0.561,-1.018
0.099,0.843,0.387,-5.81,-2.66,3.5,0.337,-0.559,-1.018
0.112,0.871,0.401,-8.54,-3.43,3.36,0.335,-0.56,-1.01
0.106,0.908,0.402,-9.31,-3.85,2.38,0.335,-0.562,-1.007
0.101,0.933,0.395,-6.93,-3.71,0.7,0.335,-0.563,-1.01
0.098,0.924,0.391,-3.01,-3.99,-1.33,0.336,-0.562,-1.002
0.103,0.895,0.391,0.98,-3.99,-2.45,0.339,-0.563,-1.01
0.098,0.864,0.406,1.89,-4.41,-2.24,0.337,-0.566,-1.001
0.091,0.858,0.403,-0.07,-3.64,-1.96,0.339,-0.561,-1.009
0.094,0.86,0.389,-2.59,-3.5,-1.82,0.338,-0.561,-1.012
0.099,0.873,0.383,-4.55,-3.5,-1.96,0.336,-0.561,-1.009
0.101,0.881,0.382,-4.9,-3.92,-2.1,0.333,-0.559,-1.008
0.097,0.887,0.382,-2.45,-3.43,-0.98,0.333,-0.563,-1.007
0.088,0.897,0.372,-1.12,-3.15,0.35,0.336,-0.557,-1.008
0.095,0.894,0.38,-0.21,-3.64,1.47,0.337,-0.564,-1.006
0.103,0.896,0.379,0.14,-4.27,2.73,0.337,-0.558,-1.006
