ax,ay,az,gx,gy,gz,mx,my,mz
0.191,0.687,0.681,-1.75,-2.24,-0.77,0.265,-0.342,-0.875
0.192,0.693,0.676,-1.54,-2.31,-0.7,0.27,-0.345,-0.875
0.19,0.693,0.679,-0.28,-2.45,-0.63,0.268,-0.344,-0.872
0.19,0.686,0.679,0.14,-2.59,-0.42,0.268,-0.353,-0.875
0.192,0.684,0.682,0.0,-2.59,-0.28,0.269,-0.348,-0.873
0.193,0.685,0.679,-0.56,-2.8,-0.77,0.267,-0.349,-0.876
0.195,0.683,0.681,-0.56,-2.94,-0.84,0.266,-0.35,-0.873
0.194,0.69,0.679,-0.7,-2.94,-0.63,0.262,-0.348,-0.871
0.192,0.692,0.678,0.07,-2.94,-0.14,0.267,-0.344,-0.874
0.189,0.691,0.679,0.49,-3.15,-0.21,0.271,-0.345,-0.875
0.187,0.69,0.681,0.56,-2.8,0.07,0.267,-0.348,-0.876
0.187,0.683,0.683,0.56,-2.94,-0.21,0.267,-0.344,-0.876
0.19,0.682,0.683,-0.14,-2.66,-0.28,0.269,-0.345,-0.877
0.193,0.688,0.68,-0.77,-2.66,-0.56,0.267,-0.347,-0.876
0.193,0.694,0.674,-0.49,-2.73,-0.56,0.271,-0.344,-0.874
0.193,0.696,0.675,0.49,-3.08,-0.49,0.271,-0.345,-0.87
0.192,0.696,0.676,1.47,-3.15,-0.7,0.268,-0.343,-0.871
0.192,0.687,0.68,2.31,-3.22,-0.56,0.263,-0.342,-0.871
0.189,0.68,0.686,2.17,-3.29,-0.35,0.267,-0.346,-0.875
0.19,0.679,0.687,1.26,-2.52,0.07,0.269,-0.344,-0.872
0.192,0.683,0.684,0.56,-2.52,0.14,0.267,-0.347,-0.875
0.192,0.683,0.682,0.0,-2.73,0.28,0.268,-0.345,-0.873
0.192,0.688,0.68,-0.35,-2.52,0.14,0.268,-0.346,-0.871
0.19,0.691,0.678,-0.21,-2.8,-0.21,0.266,-0.346,-0.873
0.189,0.692,0.681,0.63,-3.08,-0.35,0.264,-0.347,-0.877
0.187,0.681,0.688,0.98,-3.01,-0.49,0.264,-0.344,-0.874
0.192,0.68,0.684,-0.56,-2.73,-0.21,0.264,-0.346,-0.873
0.192,0.692,0.678,-1.05,-2.52,0.14,0.269,-0.348,-0.873
0.191,0.696,0.679,0.0,-2.8,-0.07,0.265,-0.344,-0.868
0.19,0.684,0.682,0.84,-3.01,-0.42,0.273,-0.346,-0.868
0.191,0.679,0.685,0.35,-3.01,-0.7,0.269,-0.347,-0.865
0.191,0.678,0.686,-0.77,-2.73,-0.07,0.27,-0.342,-0.872
0.192,0.683,0.683,-1.54,-2.52,0.21,0.27,-0.345,-0.877
0.192,0.691,0.678,-1.54,-2.24,0.35,0.267,-0.347,-0.871
0.191,0.696,0.676,-0.98,-2.31,0.07,0.272,-0.342,-0.878
0.19,0.697,0.676,-0.42,-2.94,-0.14,0.269,-0.343,-0.875
0.188,0.691,0.677,0.28,-2.87,-0.56,0.27,-0.342,-0.874
0.192,0.686,0.679,0.35,-2.8,-0.7,0.268,-0.338,-0.876
0.194,0.684,0.68,0.42,-2.8,-0.28,0.271,-0.341,-0.876
0.193,0.688,0.677,0.35,-2.8,0.56,0.273,-0.342,-0.872
0.191,0.697,0.676,0.91,-2.73,0.7,0.265,-0.341,-0.871
0.189,0.694,0.678,2.31,-3.22,0.7,0.27,-0.342,-0.874
0.188,0.679,0.684,2.03,-3.29,0.21,0.269,-0.343,-0.874
0.191,0.682,0.685,0.98,-3.08,0.0,0.265,-0.343,-0.869
0.191,0.683,0.684,0.91,-3.29,-0.14,0.268,-0.343,-0.873
0.192,0.684,0.682,1.33,-3.43,0.14,0.267,-0.346,-0.874
0.189,0.685,0.684,1.19,-3.43,0.28,0.262,-0.345,-0.873
0.188,0.692,0.684,1.82,-3.29,0.28,0.263,-0.342,-0.874
0.185,0.687,0.685,2.66,-3.57,0.07,0.267,-0.34,-0.874
0.187,0.678,0.689,2.45,-3.36,-0.35,0.264,-0.346,-0.872
0.188,0.674,0.69,1.61,-3.36,-0.42,0.264,-0.339,-0.871
0.188,0.671,0.692,0.35,-2.94,0.0,0.265,-0.339,-0.872
0.19,0.675,0.689,-1.54,-2.59,0.49,0.27,-0.341,-0.873
0.188,0.696,0.68,-1.12,-2.52,0.28,0.264,-0.344,-0.869
0.189,0.692,0.681,0.28,-2.73,0.0,0.263,-0.343,-0.871
0.186,0.681,0.686,0.7,-2.94,-0.28,0.264,-0.347,-0.867
0.186,0.681,0.689,-0.07,-3.01,-0.77,0.267,-0.344,-0.871
0.185,0.684,0.687,-0.77,-2.66,-0.63,0.265,-0.349,-0.872
0.187,0.68,0.689,-0.77,-2.73,-0.84,0.27,-0.344,-0.872
0.186,0.683,0.685,-1.26,-2.31,-0.35,0.27,-0.345,-0.875
0.191,0.686,0.68,-1.68,-2.31,-0.56,0.271,-0.347,-0.87
0.192,0.697,0.677,-1.33,-2.31,-0.14,0.266,-0.343,-0.877
0.189,0.695,0.68,0.49,-2.87,0.0,0.266,-0.347,-0.871
0.185,0.684,0.686,1.26,-2.94,-0.35,0.27,-0.346,-0.876
0.188,0.679,0.692,0.7,-2.24,-0.28,0.267,-0.343,-0.876
0.188,0.677,0.689,-0.35,-2.24,-0.56,0.268,-0.346,-0.875
0.189,0.677,0.685,-0.91,-2.24,-0.56,0.268,-0.348,-0.872
0.196,0.675,0.683,-1.75,-2.31,-0.91,0.268,-0.344,-0.879
0.198,0.684,0.68,-2.1,-2.45,-0.63,0.265,-0.343,-0.874
0.189,0.699,0.675,-0.84,-2.87,-0.07,0.267,-0.344,-0.875
0.183,0.7,0.676,0.49,-3.15,0.07,0.27,-0.341,-0.87
0.179,0.697,0.679,1.82,-3.22,-0.21,0.266,-0.341,-0.87
0.181,0.691,0.683,1.82,-3.08,-0.56,0.27,-0.342,-0.874
0.188,0.681,0.688,2.03,-3.01,-0.98,0.267,-0.345,-0.873
0.192,0.667,0.692,0.42,-2.52,-0.98,0.267,-0.341,-0.872
0.194,0.671,0.689,-1.33,-2.03,-0.63,0.266,-0.344,-0.877
0.194,0.683,0.684,-2.45,-1.82,-0.14,0.266,-0.341,-0.873
0.194,0.691,0.675,-2.17,-1.96,0.0,0.269,-0.345,-0.874
0.197,0.699,0.671,-0.7,-2.59,0.0,0.27,-0.342,-0.872
0.196,0.695,0.675,1.75,-3.22,0.0,0.267,-0.35,-0.874
0.188,0.681,0.684,2.59,-3.92,-0.28,0.27,-0.343,-0.87
0.182,0.677,0.695,2.1,-3.64,-0.21,0.27,-0.345,-0.872
0.18,0.678,0.691,0.28,-2.87,0.07,0.267,-0.342,-0.871
0.186,0.679,0.688,-1.05,-2.24,-0.14,0.269,-0.344,-0.874
0.191,0.683,0.681,-2.1,-2.24,-0.49,0.27,-0.344,-0.874
0.193,0.692,0.679,-1.4,-2.8,-0.42,0.266,-0.349,-0.87
0.188,0.694,0.683,0.14,-2.8,-0.21,0.27,-0.345,-0.88
0.186,0.683,0.687,0.56,-2.73,-0.42,0.266,-0.347,-0.877
0.187,0.678,0.687,-0.14,-2.38,-0.63,0.27,-0.347,-0.873
0.188,0.675,0.688,-1.33,-1.96,-0.77,0.267,-0.345,-0.872
0.189,0.683,0.686,-2.59,-1.68,-0.84,0.266,-0.347,-0.867
0.191,0.68,0.682,-3.43,-1.54,-1.19,0.268,-0.343,-0.869
0.193,0.683,0.68,-4.27,-1.26,-1.19,0.266,-0.344,-0.869
0.197,0.694,0.673,-4.83,-1.19,-0.7,0.266,-0.345,-0.871
0.198,0.707,0.665,-3.64,-1.54,-0.14,0.271,-0.347,-0.868
0.196,0.703,0.668,-1.19,-2.17,0.14,0.269,-0.346,-0.866
0.191,0.696,0.672,0.14,-2.52,-0.07,0.265,-0.346,-0.869
0.189,0.689,0.68,0.63,-2.52,0.0,0.268,-0.344,-0.87
