Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,Magnetometer_Avg_x,Magnetometer_Avg_y,Magnetometer_Avg_z,Magnetometer_Avg_total,Magnetometer_Deviation_x,Magnetometer_Deviation_y,Magnetometer_Deviation_z,Magnetometer_Deviation_total,Magnetometer_Skewness_x,Magnetometer_Skewness_y,Magnetometer_Skewness_z,Magnetometer_Skewness_total,Magnetometer_Kurtosis_x,Magnetometer_Kurtosis_y,Magnetometer_Kurtosis_z,Magnetometer_Kurtosis_total,Magnetometer_Correlation_x_y,Magnetometer_Correlation_x_z,Magnetometer_Correlation_x_total,Magnetometer_Correlation_y_z,Magnetometer_Correlation_y_total,Magnetometer_Correlation_z_total,Magnetometer_Zero_x,Magnetometer_Zero_y,Magnetometer_Zero_z,Magnetometer_Zero_total,Magnetometer_Dc_x,Magnetometer_Dc_y,Magnetometer_Dc_z,Magnetometer_Energy_x,Magnetometer_Energy_y,Magnetometer_Energy_z,Magnetometer_Entropy_x,Magnetometer_Entropy_y,Magnetometer_Entropy_z,YPR_Avg_x,YPR_Avg_y,YPR_Avg_z,YPR_Avg_total,YPR_Deviation_x,YPR_Deviation_y,YPR_Deviation_z,YPR_Deviation_total,YPR_Skewness_x,YPR_Skewness_y,YPR_Skewness_z,YPR_Skewness_total,YPR_Kurtosis_x,YPR_Kurtosis_y,YPR_Kurtosis_z,YPR_Kurtosis_total,YPR_Correlation_x_y,YPR_Correlation_x_z,YPR_Correlation_x_total,YPR_Correlation_y_z,YPR_Correlation_y_total,YPR_Correlation_z_total,YPR_Zero_x,YPR_Zero_y,YPR_Zero_z,YPR_Zero_total,YPR_Dc_x,YPR_Dc_y,YPR_Dc_z,YPR_Energy_x,YPR_Energy_y,YPR_Energy_z,YPR_Entropy_x,YPR_Entropy_y,YPR_Entropy_z,class
-0.715625,0.209944444,0.687791667,0.060703704,0.195628676,0.152875993,0.209600237,0.186034969,-1.15107016,-0.309160224,0.010108682,-0.483373901,1.550832727,0.741286566,0.067429893,0.786516395,0.479405873,0.011631581,1.458630649,0.280166542,1.641543549,1.369132094,0,0.044444444,0,0.014814815,191.0149975,21.3487815,175.273816,198.140299,24.281186,186.116269,-440.6934351,-26.03734612,-385.3256222,7.873980556,1.023122222,-3.540511111,1.785530556,63.91324851,29.99264186,73.43957057,55.78182031,-0.17698941,-0.888751696,0.062227751,-0.334504451,-0.647009021,1.160377901,-0.774085955,-0.086905691,-0.559926773,-0.88861109,-0.325189307,0.582248094,0.662688179,0.61146638,0.063888889,0.119444444,0.063888889,0.082407407,363696.7211,109194.4162,405884.532,1492885.046,324217.924,1946126.068,360.0868327,360.4001755,360.0666062,-0.351116667,0.221236111,-0.338125,-0.156001852,0.079953652,0.087918664,0.098153188,0.088675168,0.662581185,-0.294544344,-0.752899941,-0.1282877,-1.080836893,-0.977891764,-1.028529351,-1.029086003,-0.369549345,-0.911096867,-0.473229384,0.14598431,0.819853761,0.430136337,0,0,0,0,46.2292035,19.617752,43.932528,46.68318,20.403039,44.626523,-53.63882092,-21.6288568,-50.94134241,14.20851803,-3.326484665,-1.915583113,2.988816751,105.080656,39.64869703,109.1675116,84.63228821,-0.229445246,0.15685768,0.03984629,-0.010913759,-1.194792683,-0.769383804,-1.260537009,-1.074904499,0.100811946,0.104487665,1.423621873,-0.010192594,0.580504006,1.414862145,0.405555556,0.408333333,0.605555556,0.473148148,1885333.424,271138.6382,2323123.24,4047777.448,569910.4834,4291637.419,360.0320204,360.2275479,360.0302008,cement_F
-0.739811111,0.227288889,0.626130556,0.037869444,0.196571779,0.168448376,0.213921422,0.192980526,-0.941302616,-0.103227459,0.268031913,-0.258832721,1.766943139,2.579512352,0.275232319,1.540562604,0.400737223,-0.168548513,1.181565732,0.138135959,1.434197803,1.057403683,0,0.055555556,0,0.018518519,204.8602385,22.8793465,148.5399795,210.94594,28.812634,157.608665,-509.4831929,-31.31927514,-280.3436195,-43.07649444,15.83152222,40.41243611,4.38915463,59.93969013,22.41242621,72.76242312,51.70484649,-0.052843513,-0.31107186,-0.124782669,-0.162899347,-0.604463492,0.443406006,-0.240903255,-0.133986914,-0.339842381,-0.892983405,-0.244708947,0.299662984,0.461205973,0.501953894,0.075,0.116666667,0.063888889,0.085185185,1626226.965,199047.6362,2005576.68,1961406.297,271063.42,2493912.676,360.0660872,360.4787527,360.051974,-0.322302778,0.226238889,-0.392977778,-0.163013889,0.072980972,0.103730011,0.081511721,0.086074234,-0.124157129,0.277396568,0.428790306,0.194009915,-1.357214526,-1.467839024,-1.296578214,-1.373877255,-0.48360846,-0.905266649,-0.592204878,0.1021576,0.89182132,0.302544546,0,0,0,0,37.9971145,18.9950355,57.1707325,39.313909,22.299822,57.98725,-44.13352383,-23.77237693,-69.12095599,13.51576676,11.42953209,6.26304599,10.40278161,101.9067015,36.52170693,94.37824685,77.60221843,-0.164239085,-0.321891754,-0.06025997,-0.18213027,-1.131188493,-0.56784712,-0.871820501,-0.856952038,-0.058921663,0.011272589,1.299172512,0.033621025,0.434140784,1.246805805,0.444444444,0.455555556,0.605555556,0.501851852,1801061.068,242005.3111,1585070.291,3804354.636,527208.941,3220732.52,360.0340694,360.2459908,360.0402438,cement_F
-0.744377778,0.224061111,0.629625,0.036436111,0.196516812,0.139797777,0.195664412,0.177326334,-1.237657003,-0.504485818,0.069265134,-0.557625896,4.182873137,2.234636478,0.018939946,2.145483187,0.364098891,-0.222426686,1.149835089,0.117176896,1.32116124,0.949294417,0,0.055555556,0,0.018518519,206.422096,22.2262325,150.7435105,213.378168,25.108848,156.496393,-523.9065658,-26.99141266,-276.8437489,2.581052778,4.281161111,-0.615497222,2.082238889,63.13289108,25.19229545,68.86534018,52.39684224,-0.262315479,0.053587294,0.242633931,0.011301915,0.002340354,-0.025501736,-0.331434915,-0.118198766,-0.694146154,-0.913194281,-0.329059501,0.678927344,0.536738537,0.540423471,0.066666667,0.108333333,0.061111111,0.078703704,345674.5787,74629.32933,642662.2481,1437272.557,235072.8326,1707413.01,360.0901934,360.5521641,360.0759203,-0.34045,0.188094444,-0.353791667,-0.168715741,0.075682214,0.100023064,0.084747589,0.086817622,0.005753651,0.511277661,-0.017477858,0.166517818,-1.747998702,-1.222575659,-1.451221454,-1.473931938,-0.729740713,-0.911220648,-0.858494382,0.440626061,0.946082895,0.689458661,0,0,0,0,43.7023825,16.226359,47.5637565,43.78824,16.338288,47.646251,-49.85192961,-17.11503922,-54.91418116,9.389226643,-3.084406639,-1.422750261,1.627356581,101.130381,41.88303106,101.9477057,81.65370593,-0.216983495,0.06442847,-0.024496826,-0.059017284,-1.022580088,-0.788987826,-1.148192591,-0.986586835,-0.045293521,-0.0685796,1.129670934,0.061382914,0.533476427,1.195085098,0.477777778,0.35,0.605555556,0.477777778,1920398.49,297562.3524,2090019.571,3713584.156,634932.6678,3742329.21,360.0349023,360.2042319,360.0346342,cement_F
-0.723566667,0.198430556,0.679086111,0.051316667,0.177525588,0.13893404,0.174158423,0.16353935,-0.726565658,-0.469657678,0.266613694,-0.309869881,0.605099609,2.604056845,0.635666794,1.281607749,0.496999194,-0.318954803,1.168079901,0.183658271,1.584632373,0.874726295,0,0.036111111,0,0.012037037,195.604946,17.466956,171.1018655,199.82306,21.123847,176.936077,-449.1052308,-22.44060213,-347.9494303,47.08637778,-10.57568611,-39.79595833,-1.095088889,38.10209161,20.51978174,47.78980096,35.4705581,-0.372013162,0.040755601,0.095671445,-0.078528705,-0.673593259,0.22520837,-0.797206495,-0.415197128,-0.433301247,-0.83381376,-0.299881073,0.377854467,0.622140978,0.670224692,0.041666667,0.119444444,0.055555556,0.072222222,1003593.248,114774.4716,1031549.36,1320802.689,191846.3686,1392330.015,360.0981489,360.6768106,360.0931055,-0.335675,0.230838889,-0.367683333,-0.157506481,0.060011688,0.097250231,0.100268776,0.085843565,-0.390203799,-0.106645045,0.274003397,-0.074281816,-1.34860914,-1.193695976,-1.617844609,-1.386716575,-0.416136719,-0.967244705,-0.902131065,0.341612111,1.240980521,0.878861978,0,0,0,0,41.2818885,19.624494,50.7371425,41.860479,22.587912,52.28815,-47.36843883,-24.10005038,-61.17325023,14.56815058,-3.731515749,1.45348177,4.096705533,95.10310416,33.68454118,106.3366345,78.37475994,-0.303398185,0.152861325,0.002644555,-0.049297435,-1.049450275,-0.589346818,-1.215307179,-0.951368091,0.076907757,-0.131921349,1.067507377,-0.042791668,0.465052597,1.17830137,0.247222222,0.525,0.591666667,0.45462963,1906044.229,238454.8195,1832318.063,3332459.316,413486.1088,4071453.279,360.0388944,360.3137057,360.0318342,cement_F
-0.719558333,0.226419444,0.659163889,0.055341667,0.172461757,0.129683629,0.199288661,0.167144682,-0.96860517,0.033975642,0.23248737,-0.234047386,2.23479382,0.472428821,0.058145534,0.921789392,0.394689126,-0.197144416,1.102983512,0.210432589,1.434022516,1.152166181,0,0.05,0,0.016666667,191.952463,21.5293805,163.5361255,197.102611,24.510099,170.716681,-435.5928624,-26.30074889,-324.6879096,4.747905556,3.389111111,0.330958333,2.822658333,63.19696736,26.51499492,66.23369734,51.98188654,-0.425802091,-0.412206121,0.162976681,-0.22501051,-0.324885805,0.061392485,-0.301803401,-0.18843224,-0.632879406,-0.900827344,-0.254876331,0.585031293,0.486087039,0.477401736,0.055555556,0.125,0.063888889,0.081481481,409300.8244,99937.4781,619313.0087,1445903.744,257231.1707,1579324.391,360.0896548,360.5045331,360.0820791,-0.357252778,0.222388889,-0.332936111,-0.155933333,0.077585115,0.090713645,0.097922752,0.088740504,0.746446451,-0.334603806,-0.71054436,-0.099567239,-0.972402685,-1.166012932,-0.985633832,-1.041349817,-0.505420344,-0.912722077,-0.649530511,0.336461518,0.951626192,0.649430118,0,0,0,0,47.7583935,20.3360465,42.738353,48.113639,20.766882,43.356715,-55.53596504,-22.03817117,-49.29337883,-21.42422624,1.293723583,3.117696451,-5.670935403,106.1735085,37.28332722,99.71298156,81.05660575,0.382903107,-0.054871546,-0.04997507,0.092685497,-1.041021441,-0.76446159,-1.135388684,-0.980290572,0.009238894,0.070751634,1.401154422,-0.029610934,0.435641959,1.309220089,0.4,0.494444444,0.588888889,0.494444444,2315620.051,280742.2561,1619556.514,4223452.093,501019.2753,3582863.54,360.0306884,360.2588587,360.0361758,cement_F
-0.126236111,-0.492311111,0.885944444,0.089132407,0.191707394,0.153207386,0.220867148,0.188593976,-0.488595677,-0.891278769,0.085346595,-0.431509284,0.201581517,1.071857597,-0.393701829,0.293245762,-0.050394441,0.012494416,0.990202355,0.069994674,0.84311242,1.240687141,0.2,0,0,0.066666667,10.9218755,93.4244895,292.5679015,18.967421,95.703384,300.124748,-20.02234385,-130.3581512,-1804.500285,-13.79221389,-26.48316111,58.97276944,6.232464815,23.18479968,27.43538292,48.22662806,32.94893689,-0.149060899,-0.703900237,0.348531581,-0.168143185,0.124884475,0.388728235,-0.354217984,0.053131576,0.112627497,-0.131566175,0.604868839,-0.843008466,-0.321977819,0.669157632,0.130555556,0.072222222,0.027777778,0.076851852,192345.0699,461446.3254,1842706.926,261993.6361,523460.9011,2089294.268,360.4953492,360.2477533,360.0620412,-0.137602778,0.430477778,-0.456013889,-0.05437963,0.105624311,0.077487917,0.057612521,0.080241583,0.100840994,-0.188169346,-0.425070741,-0.170799698,-1.690480993,-0.753686872,-1.367061465,-1.270409777,-0.102044977,-0.722757886,0.698854034,0.739999209,1.362668864,0.481205797,0.013888889,0,0,0.00462963,7.2070285,68.3955045,75.1249895,10.832767,68.873578,76.056433,-11.16884905,-85.16742627,-96.42872409,8.467090246,6.071456934,-13.62061853,0.305976216,96.80366292,37.02094718,81.21368725,71.67943245,-0.178463537,-0.145725386,0.180363579,-0.047941781,-1.028612122,-0.527539857,-0.299093344,-0.618415108,-0.055033213,-0.161827908,1.138731674,0.061676494,0.512036784,0.946317136,0.566666667,0.516666667,0.511111111,0.531481481,1919100.657,236003.605,1190033.204,3399350.678,506668.7229,2441226.328,360.038129,360.2559703,360.0530959,cement_F
-0.710638889,0.232627778,0.674575,0.065521296,0.168874864,0.143287106,0.176920839,0.163027603,-0.805529195,0.130835757,0.083204201,-0.197163079,1.187621286,0.95059436,-0.007563797,0.710217283,0.438504448,-0.295418013,1.100680444,0.174313198,1.522313508,0.93241263,0,0.05,0,0.016666667,186.040757,23.0943425,169.0717155,192.069486,26.872876,175.086869,-411.7477718,-29.04067145,-340.8696424,49.75496389,-12.57053056,-40.77937222,-1.198312963,42.46646221,22.97254191,54.08739571,39.84213328,-0.550632382,0.362944461,0.247674283,0.019995454,-0.733958872,0.38714001,-0.682284555,-0.343034472,-0.532661649,-0.862560847,-0.412221896,0.521610329,0.716950324,0.738921358,0.041666667,0.119444444,0.063888889,0.075,1301984.605,165354.9289,1249685.049,1540424.464,246872.1313,1651825.286,360.0841523,360.5257348,360.0784758,-0.358330556,0.211880556,-0.329066667,-0.158505556,0.063039486,0.097456798,0.099898482,0.086798255,0.41983431,-0.042420853,-0.487636408,-0.036740984,-1.462474698,-1.291645604,-1.432177311,-1.395432538,-0.450081714,-0.945070913,-0.866782233,0.225377604,1.055306443,0.717598253,0,0,0,0,46.7098135,16.8469155,40.6001185,47.654915,19.580831,42.575248,-54.92569028,-20.70711582,-48.28574074,-15.51952119,-2.352855267,2.168781972,-5.234531494,107.1281071,40.49684423,101.2680236,82.96432496,0.199080919,-0.005500569,-0.035451684,0.052709555,-1.180000053,-0.991516552,-1.084694157,-1.085403587,-0.05542062,0.080647187,1.362642655,0.050459971,0.47815395,1.349388109,0.505555556,0.297222222,0.533333333,0.44537037,1905752.473,196318.5328,2060761.484,4218223.27,592390.9155,3693569.838,360.0307265,360.2189075,360.0350914,cement_F
-0.726869444,0.142255556,0.649747222,0.021711111,0.141640084,0.161986972,0.16386707,0.155831376,-0.717647373,-0.837521913,0.356650065,-0.399506407,2.142754181,1.898340314,1.069563492,1.703552662,0.363310042,-0.052033174,1.231876787,0.112943165,1.488492942,1.121676605,0,0.041666667,0,0.013888889,192.8387585,11.18667,157.8207715,197.424397,16.731512,161.648593,-437.1675799,-17.54703543,-293.3858366,21.07838056,-1.957902778,-18.62416389,0.165437963,35.56624593,14.99933391,43.59536125,31.38698036,0.381516328,-0.514742339,-0.279389871,-0.137538627,-0.550127152,0.604041399,-0.048310963,0.001867762,-0.365221038,-0.825458291,-0.187911634,0.337837117,0.533276015,0.615039745,0.072222222,0.136111111,0.088888889,0.099074074,273117.3107,42322.53284,397784.6326,615332.1515,82372.82439,809069.401,360.2107413,361.5802407,360.1602553,-0.367216667,0.278377778,-0.338105556,-0.142314815,0.065323322,0.088319977,0.093114595,0.082252631,0.518042391,-0.567383018,-0.598372046,-0.215904224,-1.531406418,-0.199688726,-1.421491244,-1.050862129,-0.717846329,-0.970191874,-1.074930629,0.65041738,1.239975179,1.059945262,0,0,0,0,48.7657155,28.554424,41.967572,50.081478,30.706058,44.27485,-58.17442586,-33.56934176,-50.48361209,1.90121898,9.248824237,-12.27840314,-0.376119973,91.17685436,40.76470417,83.0893568,71.67697177,-0.098231976,-0.378378866,0.098705011,-0.12596861,-0.847523428,-0.763169827,-0.49755252,-0.702748592,0.003151726,-0.168706989,1.078276278,0.081944003,0.667728309,0.991219432,0.425,0.263888889,0.408333333,0.365740741,1564628.724,322011.8593,1323489.667,2994060.025,629028.6681,2539656.143,360.0432909,360.2061499,360.0510378,cement_F
-0.738761111,-0.202941667,0.649294444,-0.097469444,0.175617035,0.158450726,0.172599253,0.168889005,-0.989921451,-0.84567843,0.067201369,-0.589466171,0.574181456,2.250826987,-0.03499667,0.930003924,0.244362795,0.162664367,1.435334679,0.139345441,1.334698581,1.321846106,0,0.05,0,0.016666667,201.293565,19.164019,156.3197985,207.579356,23.865103,162.49456,-490.2785226,-25.55949161,-296.1844575,11.67825278,4.001255556,-15.54597222,0.044512037,70.0344316,27.6819906,76.15115023,57.95585747,-0.168598263,-0.208853866,0.109409275,-0.089347618,-1.02728812,-0.146350879,-0.912685141,-0.69544138,0.771845794,-0.916857103,0.372368516,-0.703077668,0.486535791,-0.129805779,0.030555556,0.063888889,0.041666667,0.04537037,744450.792,116842.7511,981326.7369,1814833.151,281628.9538,2174642.976,360.0714257,360.4607689,360.0596059,-0.315858333,0.446455556,-0.386180556,-0.085194444,0.077997004,0.093173454,0.103405234,0.091525231,-0.12881181,0.238738941,0.340766321,0.150231151,-1.333786761,-0.82198479,-1.44401432,-1.199928624,0.031737805,-0.897238195,-0.129199347,0.270311169,1.350452723,0.640360773,0,0,0,0,36.27852,74.003354,54.697283,38.106007,74.881388,57.538103,-42.61701932,-94.54766734,-68.48372402,34.9171651,-3.715934241,11.25632601,14.15251895,78.37138358,36.00447847,105.3045029,73.22678832,-0.544972721,0.129794028,-0.137401725,-0.184193473,-0.412576779,-0.774163662,-1.296866996,-0.827869146,-0.05196935,-0.278445681,0.644281571,0.125845896,0.617037961,1.20192825,0.272222222,0.566666667,0.638888889,0.492592593,1540847.169,213150.9047,1983896.1,2650061.586,471647.0294,4037667.555,360.0489112,360.2749917,360.0321006,cement_F
-0.713975,-0.239411111,0.691686111,-0.087233333,0.144431498,0.133068896,0.16681503,0.148105141,-0.897690021,-0.870646171,0.216015879,-0.517440104,1.204188255,1.669646371,-0.249956984,0.874625881,0.32730149,-0.027469109,1.238328962,0.002148295,1.220078564,1.101470856,0,0.022222222,0,0.007407407,188.093208,24.220804,177.4224805,191.023473,27.009004,182.252495,-406.9704325,-29.19971278,-369.1241585,-40.30256944,-12.34814444,31.20088611,-7.149942593,52.85638974,28.88988363,67.20346088,49.64991142,0.992581081,0.410326679,-0.753723025,0.216394912,0.644795738,-0.11908762,0.039274146,0.188327422,0.795553487,-0.920816186,0.281124426,-0.772212983,0.383577397,-0.076066632,0.019444444,0.066666667,0.055555556,0.047222222,817720.767,196835.894,651501.4117,1590514.214,355356.7371,1976328.162,360.0815015,360.3650738,360.0655881,-0.330372222,0.394663889,-0.365041667,-0.10025,0.058840654,0.085858966,0.11333775,0.086012457,-0.034643855,0.450449742,0.116400636,0.177402174,-1.404895912,-0.891773182,-1.555850632,-1.284173242,0.220075186,-0.795126941,-0.143953757,0.357470678,1.619803244,1.130580699,0,0,0,0,39.4104715,58.237545,49.3554485,40.53889,58.727285,52.596311,-45.68318316,-70.17503261,-61.59546107,-17.9591307,-4.073353278,3.572789816,-6.153231386,111.1716546,40.53769712,109.8994582,87.20293663,0.348456748,0.08325286,-0.075971737,0.118579291,-1.241300422,-0.859236743,-1.258318108,-1.119618424,-0.035730362,0.018643305,1.281747169,-0.05035171,0.355858062,1.260633267,0.525,0.266666667,0.591666667,0.461111111,2294692.138,285952.7435,2149907.06,4565400.179,597562.9541,4352636.062,360.0283897,360.2170117,360.0297775,cement_F
-0.745794444,-0.2494,0.630466667,-0.121575926,0.17113496,0.14539441,0.177097098,0.164542156,-1.092971235,-0.952715028,0.228823745,-0.605620839,1.954379675,2.968143423,0.310160969,1.744228022,0.38060741,0.214463334,1.607211125,0.01749212,1.298314381,1.314815206,0,0.016666667,0,0.005555556,204.570152,26.5235355,147.2429465,210.77875,30.002362,154.386576,-508.5090093,-32.73008372,-270.3090405,-3.775716667,1.203716667,-1.724483333,-1.432161111,62.58117132,29.04807054,67.23507936,52.95477374,0.387662079,-0.057302082,-0.33502186,-0.001553954,-0.651503343,-0.389315407,-0.859140986,-0.633319912,0.821170951,-0.90524039,0.482877969,-0.791560444,0.513972194,-0.234336346,0.038888889,0.075,0.055555556,0.056481481,526071.3134,127758.6148,789282.6964,1415037.254,304286.1609,1628470.706,360.091611,360.4264194,360.0796015,-0.325725,0.453977778,-0.334961111,-0.068902778,0.067519293,0.081648396,0.114348365,0.087838685,0.064989663,-0.132594444,-0.264632252,-0.110745678,-1.136497893,-0.700755859,-1.702469945,-1.179907899,-0.038151727,-0.857257276,-0.382766454,0.44622411,1.481094764,1.05762561,0,0,0,0,39.324865,75.0814805,43.5571385,39.836027,76.594422,45.098818,-44.79257796,-97.29516305,-51.55768034,-11.97029881,4.640520928,5.902605054,-0.475724275,104.6342526,41.89583859,101.477841,82.6693107,0.228738193,0.003445001,-0.001935231,0.076749321,-1.121008757,-0.990844553,-1.016223172,-1.042692161,-0.094635249,0.014202409,1.235170082,-0.077578899,0.291779508,1.206175128,0.436111111,0.3,0.547222222,0.427777778,2155677.812,382540.3277,2008764.98,3992981.35,639646.4614,3719733.462,360.0324599,360.202726,360.0348446,cement_F
-0.778994444,-0.205833333,0.585661111,-0.133055556,0.155113274,0.139829201,0.150616259,0.148519578,-0.792163193,-0.077210423,0.071081314,-0.266097434,0.53182521,0.088599064,0.674560354,0.431661543,0.329492465,-0.045932582,1.308027878,0.140122603,1.42770806,1.098068951,0,0.033333333,0,0.011111111,220.653838,18.4645635,128.2940065,227.12129,22.291044,131.64631,-615.3255431,-23.76240161,-207.5406428,39.32203889,13.66816944,-34.57645,6.137919444,38.76185009,18.32398222,52.65927216,36.58170149,0.437460214,0.25109344,-0.066002181,0.207517158,-0.405703419,-0.038800454,-0.538875899,-0.327793257,0.598628268,-0.885068069,0.085399622,-0.649404331,0.200394232,0.176392094,0.052777778,0.088888889,0.063888889,0.068518519,800912.9197,129754.3198,992939.6072,1097533.355,188131.385,1428670.742,360.1181217,360.690201,360.0907366,-0.338538889,0.432447222,-0.343258333,-0.083116667,0.076994074,0.091342107,0.090899349,0.086411843,0.372457691,0.363970608,-0.276594208,0.153278031,-1.397080525,-0.453340841,-1.503907004,-1.118109457,0.09520261,-0.921547501,0.022242472,0.255442239,1.410589945,0.500837424,0,0,0,0,42.983672,68.276586,44.007644,43.3932,70.327433,45.392031,-49.3405448,-87.40170373,-51.94124997,-2.192087003,6.457547427,-2.84282546,0.474211655,95.64695518,36.51259081,99.09707795,77.08554132,-0.057828297,-0.212954213,0.08233875,-0.062814587,-1.029856032,-0.63770035,-1.103057804,-0.923538062,-0.169321162,-0.014498361,1.141950282,-0.037194182,0.215756446,1.249939953,0.333333333,0.458333333,0.558333333,0.45,1241538.54,269179.6203,1730439.143,3295132.301,494952.9144,3538192.506,360.039335,360.2620337,360.0366326,cement_F
-0.786508333,-0.238008333,0.617536111,-0.135660185,0.154516971,0.136152437,0.139068024,0.143245811,-0.783670495,-0.736135794,0.259695831,-0.42003682,0.75795041,2.126064764,-0.023868398,0.953382259,0.355701604,-0.028375542,1.389223739,-0.115164184,1.222365351,0.830765217,0,0.027777778,0,0.009259259,227.0430305,23.2469965,141.3934585,231.289507,27.066763,144.248675,-646.9109128,-29.26723318,-240.6915601,8.596508333,5.621636111,-11.228425,0.996573148,60.75926476,24.82766365,61.81636425,49.13443089,-0.246775245,-0.589317249,0.309287649,-0.175601615,-0.960182827,-0.111915237,-0.796223449,-0.622773838,0.820008537,-0.899220061,0.519628408,-0.819585512,0.488190918,-0.267999012,0.041666667,0.05,0.061111111,0.050925926,630550.5298,119010.617,764222.02,1355611.755,233285.643,1421042.55,360.095628,360.5564007,360.0912238,-0.319086111,0.489741667,-0.355505556,-0.061616667,0.085945757,0.107863017,0.111111355,0.101640043,-0.436097773,1.173251418,0.382260092,0.373137912,-1.244603508,1.198515052,-1.576797265,-0.540961907,-0.347810993,-0.928059677,-0.538057178,0.332964639,1.131112177,0.661777903,0,0,0,0,37.531698,89.958352,46.4955815,39.312943,90.533279,49.942776,-44.13230647,-120.9499278,-57.98735836,-25.91165845,-4.814791351,9.440220906,-7.095409632,94.89865283,42.04449415,112.3378192,83.09365541,0.609812882,0.145348602,-0.135735581,0.206475301,-0.562289889,-0.96948576,-1.323763111,-0.951846253,-0.115155691,-0.12170423,0.919263955,-0.021459169,0.345461971,1.202089515,0.458333333,0.313888889,0.575,0.449074074,1805962.682,310809.7147,2478822.312,3483780.607,644731.8134,4575205.225,360.0372048,360.2011261,360.0283288,cement_F
-0.727425,-0.223944444,0.648825,-0.100848148,0.138250356,0.120558134,0.150022368,0.136276953,-1.156757981,-0.88488247,0.20382308,-0.61260579,2.466842426,2.180634881,0.115470605,1.587649304,0.307485486,-0.040856407,1.241522167,0.086657497,1.291991573,1.136077808,0,0.016666667,0,0.005555556,195.421274,21.537732,156.133869,197.373705,23.286736,159.653013,-436.919096,-24.89722223,-286.8777092,-34.79200278,-10.20237778,26.11071667,-6.29455463,41.56649933,21.68185584,50.64007304,37.9628094,0.188302247,-0.032691092,-0.186446627,-0.01027849,-0.35774248,-0.017290148,-0.288161425,-0.221064684,0.735436665,-0.868687934,0.356183088,-0.741647146,0.387071402,-0.040790708,0.041666667,0.083333333,0.055555556,0.060185185,761492.7996,134186.8273,657627.8963,1057772.637,206708.8987,1168627.148,360.1225633,360.6280625,360.1109335,-0.338322222,0.438580556,-0.349808333,-0.083183333,0.053695712,0.08420398,0.113095041,0.083664911,-0.130594068,0.137266915,0.344362325,0.117011724,-0.967681848,-1.387054948,-1.564087702,-1.306274833,0.055011532,-0.760671452,-0.331085835,0.383053806,1.559546856,1.249088767,0,0,0,0,41.5057285,70.816587,47.5124375,42.244256,71.799557,48.656289,-47.86044768,-89.68702564,-56.26021474,-21.86344408,12.15675651,-3.197810475,-4.301499346,118.830117,35.48519458,97.05814955,83.79115373,0.3451723,-0.23804676,0.144487677,0.083871072,-1.396417094,-0.661451927,-1.010847458,-1.022905493,0.131465574,0.18015572,1.682525816,-0.089970772,0.505720062,1.375723323,0.383333333,0.433333333,0.533333333,0.45,2986592.942,275670.7036,1709463.497,5255498.486,506514.8747,3394983.739,360.0246616,360.2560481,360.038178,cement_F
