ax,ay,az,gx,gy,gz,mx,my,mz
-0.942,0.464,0.169,2.17,-10.43,0.77,-0.162,-0.391,-0.908
-0.946,0.465,0.189,0.49,-8.68,-1.54,-0.163,-0.387,-0.908
-0.94,0.464,0.191,-1.26,-5.04,-5.11,-0.164,-0.394,-0.903
-0.95,0.462,0.204,-1.47,-3.22,-8.05,-0.159,-0.39,-0.909
-0.949,0.454,0.204,-0.07,-1.61,-11.13,-0.16,-0.396,-0.908
-0.953,0.443,0.197,3.57,-0.91,-12.6,-0.159,-0.394,-0.907
-0.957,0.425,0.185,7.98,-0.49,-13.65,-0.159,-0.394,-0.909
-0.955,0.397,0.171,11.69,0.0,-14.35,-0.155,-0.394,-0.907
-0.954,0.36,0.157,10.29,1.26,-15.61,-0.155,-0.401,-0.911
-0.952,0.352,0.157,5.46,2.94,-17.15,-0.157,-0.4,-0.913
-0.93,0.355,0.137,3.57,5.6,-18.06,-0.148,-0.399,-0.912
-0.904,0.361,0.115,8.82,5.53,-16.59,-0.15,-0.409,-0.919
-0.894,0.348,0.102,18.2,4.41,-12.11,-0.149,-0.405,-0.916
-0.898,0.307,0.11,26.88,2.31,-4.69,-0.148,-0.41,-0.92
-0.896,0.25,0.117,30.66,1.33,0.28,-0.145,-0.41,-0.922
-0.886,0.231,0.105,29.12,0.84,5.67,-0.145,-0.407,-0.925
-0.881,0.206,0.086,28.0,-0.7,11.76,-0.147,-0.406,-0.926
-0.89,0.176,0.079,26.04,-2.66,18.41,-0.148,-0.407,-0.93
-0.898,0.172,0.076,21.56,-3.85,24.64,-0.155,-0.403,-0.932
-0.896,0.178,0.074,13.72,-5.46,28.14,-0.156,-0.398,-0.93
-0.891,0.208,0.063,4.13,-8.4,31.57,-0.156,-0.397,-0.929
-0.874,0.26,0.027,4.83,-11.69,31.57,-0.161,-0.396,-0.93
-0.846,0.344,0.009,15.47,-17.08,31.29,-0.163,-0.392,-0.929
-0.84,0.352,0.0,32.97,-24.15,31.57,-0.159,-0.387,-0.935
-0.842,0.295,0.0,52.01,-32.34,33.11,-0.161,-0.383,-0.931
-0.843,0.224,0.009,62.58,-38.85,36.12,-0.169,-0.379,-0.937
-0.828,0.182,0.017,63.419,-42.91,37.31,-0.167,-0.374,-0.934
-0.791,0.179,0.014,58.1,-45.57,37.73,-0.168,-0.375,-0.941
-0.755,0.188,-0.004,56.07,-50.26,38.57,-0.169,-0.366,-0.934
-0.717,0.146,-0.047,64.889,-53.76,41.51,-0.176,-0.362,-0.932
-0.674,0.085,-0.061,72.94,-57.82,45.08,-0.172,-0.359,-0.928
-0.681,0.042,-0.06,76.72,-61.53,49.28,-0.176,-0.353,-0.926
-0.722,0.019,-0.063,72.1,-62.93,52.57,-0.18,-0.35,-0.92
-0.75,0.024,-0.087,61.81,-60.76,54.95,-0.18,-0.34,-0.922
-0.752,0.07,-0.129,53.409,-59.01,58.1,-0.18,-0.344,-0.922
-0.777,0.086,-0.158,61.46,-61.04,60.899,-0.187,-0.326,-0.918
-0.899,0.047,-0.129,68.179,-64.12,60.06,-0.182,-0.323,-0.911
