Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,Magnetometer_Avg_x,Magnetometer_Avg_y,Magnetometer_Avg_z,Magnetometer_Avg_total,Magnetometer_Deviation_x,Magnetometer_Deviation_y,Magnetometer_Deviation_z,Magnetometer_Deviation_total,Magnetometer_Skewness_x,Magnetometer_Skewness_y,Magnetometer_Skewness_z,Magnetometer_Skewness_total,Magnetometer_Kurtosis_x,Magnetometer_Kurtosis_y,Magnetometer_Kurtosis_z,Magnetometer_Kurtosis_total,Magnetometer_Correlation_x_y,Magnetometer_Correlation_x_z,Magnetometer_Correlation_x_total,Magnetometer_Correlation_y_z,Magnetometer_Correlation_y_total,Magnetometer_Correlation_z_total,Magnetometer_Zero_x,Magnetometer_Zero_y,Magnetometer_Zero_z,Magnetometer_Zero_total,Magnetometer_Dc_x,Magnetometer_Dc_y,Magnetometer_Dc_z,Magnetometer_Energy_x,Magnetometer_Energy_y,Magnetometer_Energy_z,Magnetometer_Entropy_x,Magnetometer_Entropy_y,Magnetometer_Entropy_z,YPR_Avg_x,YPR_Avg_y,YPR_Avg_z,YPR_Avg_total,YPR_Deviation_x,YPR_Deviation_y,YPR_Deviation_z,YPR_Deviation_total,YPR_Skewness_x,YPR_Skewness_y,YPR_Skewness_z,YPR_Skewness_total,YPR_Kurtosis_x,YPR_Kurtosis_y,YPR_Kurtosis_z,YPR_Kurtosis_total,YPR_Correlation_x_y,YPR_Correlation_x_z,YPR_Correlation_x_total,YPR_Correlation_y_z,YPR_Correlation_y_total,YPR_Correlation_z_total,YPR_Zero_x,YPR_Zero_y,YPR_Zero_z,YPR_Zero_total,YPR_Dc_x,YPR_Dc_y,YPR_Dc_z,YPR_Energy_x,YPR_Energy_y,YPR_Energy_z,YPR_Entropy_x,YPR_Entropy_y,YPR_Entropy_z,class
-1.235550711,-9.388909489,3.618222675,-2.335412508,1.135616521,0.923466212,1.005545171,1.021542635,0.057750035,-0.66713313,0.247833489,-0.120516535,-0.446894901,0.605623993,-0.542180263,-0.127817057,-0.44668516,-0.355686776,0.35775183,-0.007878463,0.399671047,0.581812132,0.038888889,0,0,0.012962963,861.8526594,31967.15469,4952.569936,1013.835759,32041.58804,5076.95631,558.2149158,364.090704,387.4753446,0.055159246,0.709127248,-0.257189106,0.169032463,0.197349781,0.67311396,0.269793389,0.38008571,0.103586025,0.122183705,-0.24697205,-0.00706744,-0.029040549,-1.1679686,-1.185638758,-0.794215969,0.6438179,-0.62569846,1.215260866,-0.855107016,1.498264856,-1.129409822,0.05,0.008333333,0.030555556,0.02962963,5.048725953,270.0375246,41.21375716,15.11621223,344.1397883,50.01649519,-15.77875388,-7811.391575,-58.08676265,4.185243056,36.0015625,-18.240625,7.315393519,6.939816407,4.46197862,12.04873364,7.81684289,0.205475827,0.280512148,0.171838911,0.219275629,-1.047834489,-1.413217497,-1.77148854,-1.410846842,-0.165154094,-0.161349585,0.544829192,0.952273787,1.892008442,1.941707495,0.011111111,0,0,0.003703704,21063.77148,467136.2793,120938.5723,23643.83203,473767.832,172041.2578,365.5660941,360.2737597,360.7548873,-2.443133126,67.17473322,17.23298849,27.32152953,122.0672137,6.396851633,15.52549881,47.99652138,0.012219296,-0.029340826,-0.741296416,-0.252805982,-1.33012756,-0.78632679,0.395888788,-0.573521854,-0.161015397,0.270272139,2.60921684,-0.454005328,-0.423082919,0.950332643,0.061111111,0,0.038888889,0.033333333,3066076.788,1635259.175,153548.4398,5366294.48,1639211.218,193686.122,360.0241524,360.0790798,360.6703698,cement
-2.62853406,-9.428094594,2.881448125,-3.05839351,1.038000021,1.106800341,1.224752889,1.123184417,-0.248369627,-0.948113233,-0.120987785,-0.439156882,-0.557648897,1.869915677,-0.510926562,0.267113406,-0.339941472,-0.426932868,0.123635459,0.09487188,0.774704209,0.789363509,0,0,0,0,2611.289438,32228.02428,3150.703254,2875.188725,32441.03088,3528.994658,411.5269485,364.0397704,400.8962507,-0.13845975,-0.437148861,0.196898141,-0.126236823,0.322831418,1.12004906,0.357550567,0.600143682,-0.05809041,0.247918979,-0.248973195,-0.019714875,-0.083384111,-0.778012644,-0.682321609,-0.514572788,0.892871665,-0.849374104,1.698255476,-0.863186523,1.832333303,-1.472089701,0.030555556,0.002777778,0.019444444,0.017592593,19.03228971,182.4707431,24.08834271,44.42084175,520.4192481,59.98006301,-50.67350809,1167.883104,-71.97129264,8.727604167,37.74027778,-8.464756944,12.66770833,7.574846997,5.145746129,10.05968329,7.593425473,0.374307346,-0.716484452,-1.200715507,-0.514297538,-1.076237468,-1.105391516,-0.223241774,-0.801623586,-0.574637605,-0.337435635,0.161114658,0.918359981,1.321059222,1.610512588,0.005555556,0,0.022222222,0.009259259,28157.09766,515485.5781,35511.38672,48077.77734,522290.6172,62225.76172,362.7159689,360.2483089,362.0948582,11.60899152,67.00462186,43.76135081,40.79165473,87.51477284,7.82945748,13.68446691,36.34289908,0.409800883,0.254255972,0.122044372,0.262033742,-0.571996826,-0.554969415,0.077286416,-0.349893275,0.202437448,0.204874667,2.528784196,0.235451345,0.79156456,0.920605786,0.013888889,0,0,0.00462963,1129757.033,1620465.621,719841.0753,2805697.494,1638331.112,756835.3655,360.0461977,360.0791223,360.1713208,cement
6.37005369,-7.809879594,1.042571997,-0.132417969,1.283733177,1.203360598,1.887704848,1.458266208,0.193144916,-0.244208084,0.235325077,0.061420636,-0.297548242,-0.501112445,-0.21219458,-0.336951756,-0.337575865,-0.054294764,0.531463451,0.106827756,0.66631355,1.334843502,0,0,0.077777778,0.025925926,14830.09425,22216.8743,1193.659494,15201.19976,22479.22656,1674.138947,368.7324477,365.859156,458.6197086,-0.526040661,0.741365321,-0.140345873,0.024992929,0.757825427,0.905001902,0.320401744,0.661076358,0.065429037,0.329247644,-0.275008607,0.039889358,0.230274894,-0.48948658,-0.150086629,-0.136432772,-0.748603775,0.663774775,0.443235003,-0.303853925,0.363551951,0.829614854,0.038888889,0.066666667,0.066666667,0.057407407,261.0019547,381.465935,34.55418611,306.3665358,492.7143535,44.04752701,-2056.40181,1336.533409,-50.18827538,-22.79861111,34.35329861,-7.195138889,1.45318287,7.880165456,4.338593058,13.09967159,8.4394767,-0.289130115,0.428085306,0.017824781,0.052259991,-1.273147205,-0.05590439,-1.800933781,-1.043328459,0.835743338,-0.683758329,0.302045523,-0.265371924,0.882531472,0.777323319,0,0,0.008333333,0.002777778,196120.9238,430395.9551,19449.98828,209474.5234,431630.1055,80413.71094,360.6197561,360.3005077,361.6189131,-0.696592576,49.35628691,-81.06826843,-10.80285803,85.07223892,5.905719057,16.33432345,35.77076048,0.2168955,0.47617449,0.138872481,0.277314157,-1.087896659,-0.212086929,-0.318091896,-0.539358495,0.055837476,0.209280468,2.483046294,-0.212947214,0.20065521,0.919205366,0.019444444,0,0,0.006481481,634046.1032,884503.5058,2427197.806,2605597.588,889531.4071,2461994.737,360.0497459,360.1457537,360.0526479,cement
6.403963189,-7.811576036,0.769779278,-0.212611189,1.167590339,1.252110912,1.712360302,1.377353851,-0.107058122,-0.40738684,0.204366914,-0.10335935,-0.596813169,-0.327184232,0.033650378,-0.296782341,-0.281186859,-0.015442008,0.572889038,0.050178201,0.733089039,1.275749898,0,0,0.066666667,0.022222222,14987.01369,22191.31523,907.9267367,15254.64422,22531.86068,1268.905659,368.7011142,365.8452469,502.5890561,-0.67435156,0.973517605,-0.137020084,0.054048654,0.717111663,0.941777711,0.287695988,0.648861787,0.052413463,0.814493772,-0.278484078,0.196141052,-0.64199293,0.45021324,0.083820427,-0.035986421,-0.761682352,0.654237257,0.289734484,-0.330811297,0.462954261,0.686288603,0.025,0.047222222,0.058333333,0.043518519,277.0695883,545.9700447,22.38134316,348.8396991,660.4854426,36.55565456,-11252.59007,791.3020919,-40.68717177,-21.47100694,34.75746528,-10.56128472,0.908391204,8.006316361,5.495280748,11.20796006,8.236519057,-0.674298367,-0.203520819,0.831067631,-0.015583852,-0.854190191,-0.686427337,-0.617456777,-0.719358102,0.921749877,-0.419664086,1.015964674,-0.179991179,1.318247169,0.832741905,0,0,0.005555556,0.001851852,182488.7559,440264.9668,71786.48438,189037.8867,445780.6211,85377.27734,360.6868849,360.2909609,361.524396,-25.76362265,49.49480756,-83.44948858,-19.90610122,76.10220364,5.825550385,14.89280082,32.27351828,0.947283408,0.305474445,0.070334136,0.441030663,-0.038599369,-0.260409138,-0.155954984,-0.151654497,-0.357948722,0.20803131,2.389424156,-0.152876345,-0.734097004,0.924406593,0.027777778,0,0,0.009259259,1647169.314,885704.6365,2557193.795,2323911.474,894122.2845,2586820.558,360.0557767,360.145005,360.0501071,cement
6.288503273,-7.852031978,0.918629737,-0.214966323,1.256544324,1.556067158,1.644636498,1.485749326,-0.026547961,-0.687398119,0.382343731,-0.110534116,-0.564071027,-0.152827513,-0.265812938,-0.327570493,-0.49446119,-0.032889775,0.291460863,0.138777785,0.782765805,1.22447075,0,0,0.069444444,0.023148148,14595.19029,22774.12464,675.5561275,14804.70374,23067.27042,1277.535529,368.9721466,365.7074231,501.2479364,-0.407067828,0.64095535,-0.080858455,0.051009689,0.642463576,0.791133951,0.265846139,0.566481222,-0.111518086,0.88258963,-0.619699639,0.050457302,-0.090263697,0.88647057,-0.251030205,0.181725556,-0.638492202,0.607119181,0.527344944,-0.170738813,0.592315686,0.919396456,0.058333333,0.063888889,0.047222222,0.056481481,149.6412518,297.6132597,9.856402325,208.2469189,373.2180085,27.79641345,-494.0189042,10164.80533,-30.12221796,-26.36215278,30.90052083,-9.190104167,-1.550578704,8.486390497,4.378149877,12.0613487,8.308629692,0.119444866,-0.366334414,0.462959033,0.072023161,-1.539908057,-0.953514522,-1.473505462,-1.322309347,0.897895031,-0.766199963,0.382265753,-0.458590361,0.778325635,0.427422983,0,0,0.008333333,0.002777778,252934.207,346199.209,38307.98437,276113.4922,350643.7383,82776.29297,360.469985,360.3699858,361.5725046,-23.87902636,50.07087471,-81.88693914,-18.56503026,103.9356053,5.729887964,14.26842165,41.31130497,0.555221151,-0.015507955,0.083661736,0.207791644,-1.125888617,-0.389606236,-0.638034956,-0.71784327,-0.009675307,0.312118828,2.622372012,-0.205107523,0.04351638,1.102202844,0.030555556,0,0,0.010185185,1771141.469,909723.4109,2446965.976,4094214.461,914372.6796,2487261.117,360.0316572,360.1417923,360.052113,cement
6.495832092,-7.736831492,0.614781586,-0.208739271,1.26508997,1.307718498,1.62314053,1.398649666,-0.079353434,-0.378740199,0.249814248,-0.069426462,-0.507375238,-0.477498587,-0.033090457,-0.339321428,-0.428847789,-0.074607234,0.416959138,0.197659233,0.776474767,1.277831286,0,0,0.072222222,0.024074074,15481.31201,21725.8804,651.9940991,15766.66339,22164.72811,1084.514968,368.4119447,365.943665,538.8782919,-0.686711366,0.941684863,-0.14342566,0.037182612,0.677612016,0.881455417,0.281667898,0.613578444,0.068472639,0.463657878,-0.332331511,0.066599669,-0.421997481,-0.008331946,0.075863804,-0.118155208,-0.697490018,0.575336546,0.366472289,-0.130100479,0.606577163,0.907536907,0.033333333,0.055555556,0.052777778,0.047222222,283.1913825,519.4524223,22.87974856,335.0629959,598.9442521,35.9667809,-4837.095819,902.3859284,-39.95899297,-27.39045139,31.74774306,-1.005729167,1.1171875,8.682310724,5.989688885,10.96765485,8.546551486,0.568500141,0.458248203,-0.482124965,0.181541126,-1.050069952,-0.747862203,-1.024400469,-0.940777542,0.920892063,-0.28367982,1.297232613,-0.037678674,1.587998768,0.968691873,0,0,0.011111111,0.003703704,281462.6738,365256.9785,35241.14063,297222.9648,375766.4023,43668.33984,360.4365651,360.3452259,362.9924952,28.98805357,49.06136575,-84.59459956,-2.181726747,103.4623156,5.589566778,13.9998852,41.01725585,-0.403333702,0.056407084,0.213656687,-0.044423311,-1.034207168,-0.351981725,-0.119952573,-0.502047155,0.176743897,0.180148083,2.607982608,-0.179785839,0.520730071,0.771224145,0.033333333,0,0,0.011111111,3213324.017,873778.6101,2614035.873,4156112.877,877773.9117,2646807.502,360.0311857,360.1477068,360.0489713,cement
6.409890851,-7.815647587,1.039238932,-0.122172601,1.229298018,1.341678574,1.726448119,1.432474904,-0.069681752,-0.26776885,0.778976135,0.147175178,-0.661369365,-0.381972221,0.514845734,-0.176165284,-0.285688689,-0.005031622,0.584518995,0.15371042,0.876703039,1.344870146,0,0,0.083333333,0.027777778,15102.37239,22430.74147,713.6091639,15335.23476,22638.40149,1461.830639,368.6542884,365.8172935,477.6224325,-0.431333812,0.6913472,-0.116307603,0.047901928,0.629376312,0.762242611,0.290901528,0.560840151,0.27925348,0.376327144,-0.373886712,0.093897971,-0.354935717,-0.489785046,-0.341173645,-0.395298136,-0.629352152,0.60118759,0.578674107,-0.056683528,0.623446715,1.116304094,0.05,0.055555556,0.041666667,0.049074074,173.6929111,328.8378696,27.53647953,209.578824,381.2309094,35.33441668,-501.5808188,6464.307517,-39.17997675,-23.06597222,34.5328125,-5.589930556,1.958969907,8.609095446,4.56428306,11.6942933,8.289223936,-0.431205565,-0.279301317,-0.155223949,-0.288576944,-1.392356049,-0.730772615,-1.62648742,-1.249872028,0.870945243,-0.727134001,0.49232809,-0.359246072,0.948364397,0.457778262,0,0,0.005555556,0.001851852,198242.8164,434133.2695,14631.79883,218216.0156,436805.2148,60481.375,360.5948883,360.2969445,362.1556393,10.9052262,49.45992951,-81.29882613,-6.97789014,88.13630045,6.394814549,13.76891834,36.10001111,0.13786569,-0.093088532,0.526204135,0.190327097,-1.039107924,-0.485296666,0.028476532,-0.498642686,0.049427683,0.144347752,2.505259443,-0.323192721,0.174547687,0.676577012,0.041666667,0,0,0.013888889,625327.5741,888557.1564,2399572.255,2839295.309,895384.1809,2447669.607,360.0456509,360.1448006,360.0529561,cement
6.586264077,-7.612330401,1.123823049,0.032585575,1.067252158,1.039487382,1.849744594,1.318828045,0.033518092,-0.467075373,0.611481821,0.05930818,-0.375317876,0.4937554,0.449283298,0.189240274,-0.246410457,-0.124076128,0.440999455,0.072650827,0.69068198,1.359421877,0,0,0.094444444,0.031481481,15828.87375,20988.04091,1172.739499,16026.4446,21250.11893,1686.431991,368.2724577,366.20389,457.7057255,-0.68508572,0.949262527,-0.1650834,0.033031136,0.622161046,0.769303702,0.260801308,0.550755352,0.252546798,0.348062385,-0.083183026,0.172475385,0.000129399,-0.136860299,-0.24696849,-0.127899797,-0.745438003,0.633573627,0.388429564,-0.31010167,0.407887625,0.75609574,0.041666667,0.038888889,0.044444444,0.041666667,222.3756186,433.3247287,15.87514714,308.3136521,537.4539114,34.29714646,-2147.431947,1090.330478,-37.90870295,-21.91822917,33.48663194,-10.92829861,0.213368056,7.481373554,5.504175469,11.06719298,8.017580667,-0.664735061,-0.408264424,0.766654697,-0.10211493,-0.916199247,-0.612691053,-0.839499881,-0.789463394,0.854903464,-0.260796716,1.16002882,0.223469519,1.792711359,1.290425528,0,0,0.002777778,0.000925926,190125.9902,408169.666,59666.0918,193096.6992,414594.168,87087.76953,360.6724199,360.3128665,361.4943311,-34.07384062,47.78798814,-80.69516687,-22.32700645,75.34015679,5.216712731,14.96113415,31.83933456,0.702655514,-0.11953025,0.414735779,0.332620348,-0.074044228,-0.315936109,-0.098141941,-0.162707426,-0.135531299,0.21224662,2.443787855,-0.239908032,-0.269588952,0.932817753,0.022222222,0,0,0.007407407,1154938.054,825944.0223,2391679.814,2461379.702,831926.1247,2424796.377,360.0526611,360.1558505,360.0534557,cement
6.627937413,-7.603828077,0.773751005,-0.067379887,1.213030234,1.257089155,1.896767487,1.455628959,0.226787837,-0.237761757,0.301911637,0.096979239,-0.101000701,-0.579898414,-0.22075844,-0.300552518,-0.232314361,0.00550075,0.63987736,0.10096935,0.80157803,1.394838654,0,0,0.069444444,0.023148148,15989.05735,21030.49923,959.1368445,16344.35881,21383.45085,1510.710306,368.1079261,366.1645446,472.6260879,-0.592777597,0.791005653,-0.158088162,0.013379965,0.759568595,0.943032816,0.26017265,0.65425802,-0.029106574,0.583928709,0.147170425,0.23399752,-0.258944031,0.417101946,-0.338112235,-0.059984773,-0.74651419,0.645504317,0.3416447,-0.326761013,0.444763066,0.676080514,0.036111111,0.044444444,0.066666667,0.049074074,201.7145189,296.6991349,23.30326044,334.1987028,545.4003007,33.36540287,-4663.003269,1059.027993,-36.77364597,-25.79097222,31.66736111,-10.41111111,-1.511574074,8.542890721,5.417448483,10.80035838,8.253565861,-0.152318342,-0.095927832,0.566573967,0.106109264,-1.658096409,-0.768922869,-1.234969016,-1.220662765,0.912587615,-0.727417367,0.682180158,-0.434492442,1.032391431,0.270461389,0,0,0.019444444,0.006481481,240421.1777,363131.4004,54686.67969,265735.8828,371581.3828,81014.03125,360.4883639,360.3491178,361.6068633,-20.62226111,47.72392042,-83.80441113,-18.90091727,98.60085557,6.269952573,15.28542158,40.05207657,0.690374847,-0.101117213,0.150657303,0.246638312,-0.770142794,0.283163455,-0.451696242,-0.312891861,-0.00912487,0.288923455,2.570652228,-0.247043829,0.039799773,1.054241677,0.036111111,0,0,0.012037037,1878747.618,824322.9444,2576150.394,3653066.294,834078.5589,2612456.438,360.0354805,360.1554481,360.0496153,cement
6.580276531,-7.674740606,1.012314929,-0.027383049,1.181689227,1.238423621,1.656190859,1.358767902,0.115364012,-0.415314109,0.2997577,-6.41324E-05,-0.332212393,-0.244873096,0.028926609,-0.182719627,-0.488031228,0.002963073,0.428481743,0.293183442,0.844360623,1.488685144,0,0,0.077777778,0.025925926,15813.64265,21422.07786,991.9534962,16090.71431,21756.72112,1356.389884,368.2386596,366.0570028,490.0695663,-0.568915667,0.783784039,-0.125115271,0.0299177,0.68787605,0.786755974,0.245675062,0.573435695,-0.022441712,0.53340523,-0.277007832,0.077985229,-0.403675681,0.010031911,-0.112461246,-0.168701672,-0.740690129,0.6148505,0.446758203,-0.241527725,0.380017562,0.834605552,0.030555556,0.041666667,0.047222222,0.039814815,160.2425245,294.7635573,15.24526312,286.8618589,443.9888578,27.36362414,-1411.989252,1903.061823,-29.61463449,-27.99479167,31.19548611,-5.771527778,-0.856944444,7.119079152,5.1013046,12.08394094,8.101441563,0.114470046,0.082608383,-0.102587182,0.031497082,-1.46858722,-1.048012721,-1.709308705,-1.408636216,0.858353213,-0.484094644,0.697163488,-0.034953303,1.331814261,1.044175329,0,0,0.005555556,0.001851852,296264.3438,358376.0039,13583.2832,300380.2734,359705.3984,64559.57812,360.4319708,360.3606558,362.0187049,7.75601282,48.27995383,-81.55322455,-8.505752635,102.341665,5.197980881,13.57631383,40.37198659,0.042079637,0.210753803,0.155503347,0.136112262,-1.433381141,-0.56739513,0.035735859,-0.65501347,0.008231026,0.256923846,2.622425535,-0.427733253,0.005779179,0.932502508,0.027777778,0,0,0.009259259,964441.6786,843607.6323,2432844.732,3792229.97,848870.2609,2460688.104,360.0341784,360.1527383,360.0526759,cement
