Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,Magnetometer_Avg_x,Magnetometer_Avg_y,Magnetometer_Avg_z,Magnetometer_Avg_total,Magnetometer_Deviation_x,Magnetometer_Deviation_y,Magnetometer_Deviation_z,Magnetometer_Deviation_total,Magnetometer_Skewness_x,Magnetometer_Skewness_y,Magnetometer_Skewness_z,Magnetometer_Skewness_total,Magnetometer_Kurtosis_x,Magnetometer_Kurtosis_y,Magnetometer_Kurtosis_z,Magnetometer_Kurtosis_total,Magnetometer_Correlation_x_y,Magnetometer_Correlation_x_z,Magnetometer_Correlation_x_total,Magnetometer_Correlation_y_z,Magnetometer_Correlation_y_total,Magnetometer_Correlation_z_total,Magnetometer_Zero_x,Magnetometer_Zero_y,Magnetometer_Zero_z,Magnetometer_Zero_total,Magnetometer_Dc_x,Magnetometer_Dc_y,Magnetometer_Dc_z,Magnetometer_Energy_x,Magnetometer_Energy_y,Magnetometer_Energy_z,Magnetometer_Entropy_x,Magnetometer_Entropy_y,Magnetometer_Entropy_z,class
-2.862846809,-9.45627594,1.535746481,-3.594458756,2.15039788,2.009706763,1.784586081,1.981563575,-0.38565991,-0.94697459,0.51465826,-0.272658747,-0.444534522,2.060448315,0.208602001,0.608171931,0.026080381,-0.288732465,0.851622367,-0.31980899,0.754486662,0.262910621,0.022222222,0,0.072222222,0.031481481,3879.978608,32893.08779,1529.866793,4615.237041,33645.62733,1995.575305,390.4565877,363.8935724,439.2381737,0.127109435,0.617099373,-0.156065121,0.196047896,0.691846877,1.407256814,0.459701194,0.852934962,0.095195078,0.144437325,-2.13398547,-0.631451022,-0.103253529,-0.246163873,8.465939888,2.705507495,0.384311308,-0.341583151,1.261110693,-0.257810288,1.822677888,-0.163467712,0.058333333,0.061111111,0.066666667,0.062037037,72.17513094,473.3464834,43.2550278,178.1312073,850.0260156,84.84534357,-352.6016404,624.4757541,-111.0078386,9.267708333,40.27447917,-12.19149306,12.45023148,8.487560534,2.328929473,9.116799451,6.644429819,-0.049707469,-0.416827323,0.562150237,0.031871815,-1.232930451,-0.262392403,-1.183370945,-0.892897933,-0.205517257,0.741732523,2.22308797,0.188352132,0.346419179,2.385600932,0.005555556,0,0.013888889,0.006481481,38200.79883,585003.252,66337.7207,56854.47656,585884.7305,83429.47266,362.2940296,360.2213399,361.5601399,cement_julien
-1.347597718,-9.965696644,2.038241543,-3.091684273,1.75719924,1.932371096,2.228113286,1.972561207,-0.573886715,-0.661031516,1.65574028,0.140274016,1.296846379,1.079582958,3.44632944,1.940919592,0.177897939,-0.317119669,0.70689088,-0.130715851,0.990450125,0.719003957,0.05,0,0.05,0.033333333,1194.977638,36449.43614,2253.71554,1765.35676,37097.70036,3282.810265,452.2185766,363.5277113,404.3408871,0.01200317,0.007951576,0.026948786,0.015634511,0.641564532,2.087900572,0.604274592,1.111246565,0.706987433,0.093690883,-0.412045043,0.129544424,0.534671498,-0.845902741,-0.644138528,-0.31845659,0.371895789,-0.475022656,1.017777582,-0.812968349,1.651514309,-1.257938806,0.066666667,0.033333333,0.055555556,0.051851852,75.66175542,382.3092243,39.73517077,148.2296848,1569.38113,131.7146468,-251.9837894,467.1622475,-207.7105351,3.224131944,37.31597222,-19.11684028,7.141087963,12.62363911,2.988543099,7.387275612,7.666485941,0.073485549,0.02617296,0.648640077,0.249432862,-1.636632877,-0.863494845,0.193113151,-0.769004857,-0.377140485,0.277747216,1.767215626,0.640479519,0.385972984,1.670590277,0.005555556,0,0.005555556,0.003703704,53338.03711,503638.0898,143872.2051,61110.46484,504508.7422,151209.1523,362.133317,360.257067,360.8591364,cement_julien
-1.501677307,-9.887060143,2.141426986,-3.082436821,1.65330196,2.030662015,2.136043739,1.940002572,0.295152124,-0.47311701,1.299920777,0.373985297,0.13399038,0.470766101,2.097604138,0.900786873,0.295904527,-0.220888189,0.918739612,-0.20220772,1.076265076,0.70115027,0.044444444,0,0.038888889,0.027777778,1336.997704,35940.09001,2663.761058,1795.839158,36675.91673,3293.421261,450.2608062,363.5686831,404.1804939,-0.026433643,-0.434798965,0.173267299,-0.095988437,0.634572422,1.88247516,0.542217065,1.019754882,0.52228456,0.186566785,-0.42449576,0.094785195,-0.230821548,-0.381926386,0.015640359,-0.199035858,0.295044932,-0.438111125,0.933985082,-0.798419705,1.605077628,-1.214803141,0.080555556,0.058333333,0.058333333,0.065740741,68.03708683,795.9898578,76.83788654,145.2171225,1343.794633,116.647525,-243.4000544,491.734811,-172.5608461,3.811284722,38.62239583,-17.24965278,8.394675926,12.73595652,2.776674558,8.890202397,8.134277824,-0.005611476,-0.042351586,0.599891597,0.183976178,-1.672284789,-0.36691516,-0.94971681,-0.996305586,0.097228296,0.475720694,2.118833592,0.705291253,1.264421024,2.078528065,0.005555556,0,0.005555556,0.003703704,10772.12891,538933.541,120194.666,63622.97266,539783.7773,135571.0391,362.0485917,360.2402564,360.9585016,cement_julien
-1.608515145,-9.800140911,2.064287379,-3.114789559,1.65555457,1.777317342,2.044182135,1.825684682,-0.191031183,-0.472323625,2.060880822,0.465842004,0.423813499,0.666418643,7.359776242,2.816669461,0.236393563,-0.307221243,0.792954439,-0.204070831,0.959378065,0.642423078,0.047222222,0,0.055555556,0.034259259,1295.313665,35237.45425,2276.287949,1918.145486,35712.58277,3038.386674,443.1758017,363.6659273,408.3873375,-0.03901856,-0.2656261,0.113446783,-0.063732625,0.56963064,1.894472565,0.544321774,1.002808327,0.801191969,0.456710493,-0.686906332,0.190332043,0.491618981,-0.389462749,-0.002450166,0.033235355,0.577888824,-0.554091448,1.359004593,-0.873620989,1.743229262,-1.422362232,0.052777778,0.030555556,0.036111111,0.039814815,49.5344784,476.1051907,45.46960561,117.3605452,1317.450069,111.2962919,-174.1258292,495.359539,-161.1020013,9.632986111,38.0375,-14.79479167,10.95856481,12.20489683,3.945415325,10.15335915,8.767890434,-0.810297213,0.223039463,0.012988121,-0.191423209,-0.812454916,-0.877638043,-1.296659693,-0.995584217,-0.003371839,0.453604006,1.915762752,0.833727931,1.410761413,2.164597327,0.002777778,0,0.011111111,0.00462963,52117.94531,521341.6816,85850.66016,87031.41406,526470.375,115911.5625,361.4953027,360.2463361,361.1215772,cement_julien
-1.029379445,-9.821596317,2.705633729,-2.715114011,1.580847758,1.959947472,2.232031258,1.924275496,-0.485605587,-0.540440858,1.853995255,0.275982937,0.551772261,0.441780552,4.998813102,1.997455305,0.246076736,-0.371981553,0.640693488,-0.391885046,0.76613648,0.455189993,0.061111111,0,0.027777778,0.02962963,937.1237424,35511.66041,3733.53219,1281.132603,36109.85339,4428.870269,500.6963553,363.6251897,391.8515931,0.113487368,0.67644645,-0.184402641,0.201843725,0.610236156,1.546696045,0.572442178,0.90979146,0.734567217,0.477415475,-0.521365994,0.230205566,1.529820355,0.028899674,-0.030892547,0.509275827,0.379040526,-0.497935343,1.001831174,-0.813568253,1.442395927,-1.087896309,0.063888889,0.063888889,0.072222222,0.066666667,73.71026076,481.1975203,66.67468932,138.6963176,1025.945444,130.2099772,-225.6206213,554.6105363,-203.9931552,11.0828125,39.73819444,-13.44322917,12.45925926,10.31822493,2.391357131,6.652884497,6.45415552,-1.0885519,-0.503142839,-0.772345132,-0.78801329,-0.501528085,-0.451981557,-0.65207183,-0.535193824,-0.094492607,0.529971801,2.109974031,0.653886002,0.893469204,2.12032816,0.002777778,0,0,0.000925926,56273.2793,569657.2812,69724.25977,82546.01953,570543.3672,80993.26172,361.5769105,360.2272953,361.6072772,cement_julien
1.287422849,-9.54966183,1.602946734,-2.219764082,2.685331805,1.317433928,1.424773347,1.809179693,0.739385365,0.016081904,-1.080481516,-0.108338082,-0.767559897,5.564028436,0.237070701,1.677846413,0.063410946,-0.547348359,1.099406649,-0.124400182,0.724345569,-0.115481967,0.013888889,0,0.022222222,0.012037037,1031.575446,33129.43631,1171.155389,3192.647219,33455.40236,1655.790235,405.7522558,363.9159518,460.0161882,0.043966314,-0.033925308,0.01158003,0.007207012,0.566320228,0.505323801,0.168875081,0.41350637,1.671111945,0.868374873,1.344120983,1.294535934,8.919838159,4.104411457,5.8623136,6.295521072,-0.363128855,0.258839463,1.031505536,-0.235982072,0.628346047,0.474512029,0.1,0.080555556,0.088888889,0.089814815,58.5222423,43.24034604,5.232075133,116.1545895,92.34110523,10.31504038,-171.48427,-124.1983679,-10.61931443,3.783333333,40.43836806,-0.765625,14.4853588,15.7993315,1.819010489,10.92333185,9.513891278,-0.368137301,0.48225611,0.488671318,0.200930042,-1.817821472,-1.12112954,-1.560845269,-1.499932094,0.123846307,-0.955761074,0.58698525,-0.204158649,0.162457887,-0.478082079,0.002777778,0,0.002777778,0.001851852,16324.02539,589204.5371,9966.845703,95015.69531,589885.3477,43165.92969,361.3691728,360.2198379,363.0276179,cement_julien
4.278722529,-9.172226626,0.140767282,-1.584245605,1.927460582,1.844576644,1.999046763,1.923694663,0.21027706,-0.35602392,0.577968649,0.144073929,-0.280053098,0.253243755,0.501073191,0.158087949,-0.179205833,0.241859889,1.081455886,0.162258632,0.947929571,1.437089108,0,0,0.072222222,0.024074074,7340.959375,30790.38196,727.6841613,7928.125479,31511.59354,1445.76122,377.1244518,364.1603008,479.3632611,-0.092548929,0.175448932,0.015263195,0.032721066,0.941776521,1.673821157,0.511531025,1.042376234,0.595655885,-0.293272951,-0.942243889,-0.213286985,0.049849511,-0.461390174,3.388026947,0.992162095,-0.739504223,0.101353466,-0.234249251,-0.121199175,0.878163061,0.387688804,0.061111111,0.055555556,0.061111111,0.059259259,144.9032412,494.9269517,56.06836865,322.3829948,1019.685454,94.28290384,-3085.25034,556.457265,-127.7367767,-23.32100694,34.25069444,-8.796354167,0.711111111,5.530159507,3.879595108,12.65005892,7.353271177,-0.062387208,1.075910852,0.265960984,0.426494876,-1.065257449,1.59826957,-1.503366145,-0.323451341,0.580028571,-0.443013135,0.2959626,0.344200199,1.555960354,1.568755286,0,0,0.005555556,0.001851852,198074.5332,423734.916,48960.39844,206802.7305,427738.0781,85463.94141,360.627777,360.3032444,361.5228437,cement_julien
4.682662565,-9.031599018,0.708187352,-1.213583034,2.002633152,1.669654199,2.01111197,1.89446644,0.017399546,-0.263902851,0.950722397,0.234739697,-0.102818472,0.343478729,1.782698499,0.674452919,-0.349713991,0.14257194,0.900232286,0.239726441,0.766137658,1.423562575,0,0,0.066666667,0.022222222,8419.245159,29811.10589,1036.460014,9337.632568,30368.70935,1636.596245,374.4358771,364.3187462,461.5199602,-0.228651259,0.487016596,-0.081477611,0.058962575,0.894611574,1.429283781,0.44313822,0.922344525,0.717387408,-0.204794774,-0.35926925,0.051107795,0.202940644,-0.339271096,3.44846341,1.104044319,-0.683184934,0.446916098,0.125974655,-0.309686501,0.738189135,0.4340294,0.038888889,0.05,0.091666667,0.060185185,162.0859122,481.9009848,35.0112047,306.9400561,820.8134249,73.08363,-2082.520489,641.2418064,-91.69956667,-20.91614583,35.69149306,-4.8046875,3.323553241,6.70259927,6.377693408,13.92982216,9.003371613,-0.401080419,0.01433111,-0.428304306,-0.271684538,-0.688495817,-1.101668354,-1.371248222,-1.053804131,0.628573951,-0.149252328,0.958795571,0.598740889,2.102670825,1.860195287,0,0,0.002777778,0.000925926,167705.8477,460109.5937,15073.7168,173667.5977,473240.7539,78164.98828,360.7478033,360.2740649,361.665703,cement_julien
3.899052017,-9.246093068,1.451761106,-1.298426649,2.035608689,1.827043542,2.281550147,2.048067459,0.175891727,0.046037574,1.509189244,0.577039515,-0.428076199,0.276974626,5.801563481,1.883487303,-0.135871232,0.288209323,1.193774182,0.058186615,0.821856992,1.452364772,0.011111111,0,0.033333333,0.014814815,6044.445324,31296.35314,1696.275859,6964.671371,31978.19705,2632.709297,379.6224752,364.0989054,417.024451,0.033255846,-0.16144686,0.067109029,-0.020360662,1.040888931,1.778516003,0.544093672,1.121166202,0.005464681,0.191437327,0.011616673,0.069506227,0.299449383,-0.647157445,-0.462044582,-0.269917548,-0.666259203,0.406806777,0.068925792,-0.53485996,0.708191392,0.014518227,0.052777778,0.041666667,0.055555556,0.05,148.1120185,199.9454851,36.20812002,390.4400585,1148.106334,108.1949566,4617.547672,524.4448146,-154.6838929,-22.52413194,36.35833333,-5.714930556,2.706423611,5.55469698,5.284273871,11.17839124,7.339120697,-0.03373188,-0.128590265,-0.645019238,-0.269113794,-1.163030046,-1.196804318,-0.984792117,-1.114875494,0.690642545,0.167861614,1.509808134,0.737062223,2.36537244,2.180867565,0,0,0.016666667,0.005555556,192288.6016,485230.5234,50928.73633,193748.8242,485946.7031,56742.07031,360.6701525,360.2668936,362.2986031,cement_julien
3.906137309,-9.307146066,1.381187865,-1.339940297,2.015918465,1.786759523,2.355438619,2.052705536,0.088243745,-0.119065241,2.021326735,0.663501747,-0.559239818,-0.207523207,7.867418597,2.366885191,-0.219269246,0.324278685,1.163321065,0.186186329,0.868746657,1.628011493,0.011111111,0,0.052777778,0.021296296,6017.262407,31681.50577,1733.668372,6955.860936,32333.57189,2684.077562,379.6486859,364.0533476,415.7640597,0.155904777,-0.395293127,0.065320274,-0.058022692,0.925237152,1.691165568,0.577974465,1.064792395,0.510158761,-0.544742669,0.435784939,0.133733677,0.127979754,0.004981148,0.798491779,0.310484227,-0.708247372,0.555391711,0.045526067,-0.650985047,0.619478554,-0.008527471,0.055555556,0.066666667,0.077777778,0.066666667,249.3230228,741.9119186,69.22677762,316.9332313,1085.867148,121.7956392,-2649.280795,538.5450689,-184.0706441,-19.04427083,37.75277778,-7.308333333,3.80005787,4.817329799,5.321337919,13.7442619,7.96097654,-0.448298684,-0.128411283,-0.39116873,-0.322626233,-0.511249965,-1.013033186,-1.598771725,-1.041018292,0.384643723,-0.09589538,0.696665514,0.826752868,2.328533622,2.221050838,0,0,0.013888889,0.00462963,132777.6387,514540.2402,34799.32617,138920.7305,523291.9922,87233.92969,360.9353299,360.2478334,361.4918169,cement_julien
